,num_ratings,num_users,num_movies,name,algo_name,rmse_all,increase_from_baseline_rmse_all,rmse_non-boycott,increase_from_baseline_rmse_non-boycott,rmse_boycott,increase_from_baseline_rmse_boycott,rmse_like-boycott,increase_from_baseline_rmse_like-boycott,rmse_all-like-boycott,increase_from_baseline_rmse_all-like-boycott,ndcg10_all,increase_from_baseline_ndcg10_all,ndcg10_non-boycott,increase_from_baseline_ndcg10_non-boycott,ndcg10_boycott,increase_from_baseline_ndcg10_boycott,ndcg10_like-boycott,increase_from_baseline_ndcg10_like-boycott,ndcg10_all-like-boycott,increase_from_baseline_ndcg10_all-like-boycott,ndcg5_all,ndcg5_non-boycott,ndcg5_boycott,ndcg5_like-boycott,ndcg5_all-like-boycott,ndcgfull_all,ndcgfull_non-boycott,ndcgfull_boycott,ndcgfull_like-boycott,ndcgfull_all-like-boycott,fit_time_all,fit_time_non-boycott,fit_time_boycott,fit_time_like-boycott,fit_time_all-like-boycott,test_times_all,test_times_non-boycott,test_times_boycott,test_times_like-boycott,test_times_all-like-boycott,num_tested_all,num_tested_non-boycott,num_tested_boycott,num_tested_like-boycott,num_tested_all-like-boycott
0024_SVD,999692,6036,3706,users from state US_ND excluded,SVD,0.8744143132638456,0.000803050248660786,0.8744090978821081,0.0007978348669233082,0.8840613721680578,0.010450109152873033,0.9453027784412761,0.07169151542609131,0.9167094470272084,0.04309818401202359,0.792581366581609,0.0003991162112453317,0.7925936283722774,0.0004113780019137092,0.774856454445091,-0.017325795925272724,0.7545896344910628,-0.03759261587930096,0.764723044468077,-0.027459205902286676,0.7847606727762869,0.7847657354285255,0.7777047998632567,0.7304321305438839,0.7580730676298302,0.9091227534465434,0.9091385637908564,0.8852815593220921,0.8980715172006898,0.891676538261391,101.77096147537232,101.77096147537232,101.77096147537232,101.77096147537232,101.77096147537232,17.821067905426027,38.55068120956421,43.09769215583801,43.10360550880432,43.111856174469,200041.8,199938.4,103.4,101.6,205.0
0025_KNNBaseline_item_msd,997101,6024,3705,users from state US_UT excluded,KNNBaseline_item_msd,0.8854568026016809,-8.354640574692596e-06,0.8850099707298925,-0.0004551865123630927,1.0183060163320414,0.13284085908978582,0.9309859455184013,0.045520788276145696,0.9821379339757886,0.09667277673353303,0.791575921402668,2.347993445683816e-05,0.7916412281922709,8.878672405976396e-05,0.7673926878595884,-0.02415975360862277,0.8071216568529638,0.015569215384752644,0.7874361339650756,-0.004116307503135519,0.7834471962406442,0.783543263299485,0.7482024147968864,0.8038256072318204,0.7764954736068264,0.9086378929792917,0.908714865331512,0.8796868690291426,0.9086284550356645,0.8941576620324035,26.75828971862793,26.75828971862793,26.75828971862793,26.75828971862793,26.75828971862793,178.0071159362793,340.21670331954954,345.53518810272215,345.7688530445099,346.00840458869936,200041.8,199420.2,621.6,458.8,1080.4
0025_SVD,998613,6024,3706,users from state US_UT excluded,SVD,0.8735698566267948,-4.140638839000843e-05,0.8734241913507391,-0.00018707166444564827,0.9600266956297248,0.08641543261453999,0.9364195345904559,0.06280827157527114,0.9434562566168229,0.0698449936016381,0.7942464480139859,0.002064197643622201,0.7942358908072997,0.0020536404369360106,0.7988812484734161,0.0066989981030524115,0.7820969874897961,-0.010085262880567658,0.7888177449926858,-0.003364505377677962,0.7861260427392252,0.7861165771733843,0.7895725723512486,0.7642857671087755,0.7768189813333644,0.9096582067693667,0.9096871335646437,0.8987764675256699,0.9037495418231046,0.9012630046743872,97.03408699035644,97.03408699035644,97.03408699035644,97.03408699035644,97.03408699035644,31.39890413284302,49.44200987815857,53.49575772285461,53.51173915863037,53.53474831581116,200041.8,199722.6,319.2,761.2,1080.4
0026_KNNBaseline_item_msd,983173,5952,3704,users from state US_PA excluded,KNNBaseline_item_msd,0.8874483535340569,0.0019831962918013257,0.8863193404613463,0.0008541832190906984,0.9502771384317581,0.06481198118950249,0.8948153520604294,0.009350194818173785,0.9292631532904598,0.043797996048204224,0.7909699388742116,-0.000582502593999501,0.7909337367522381,-0.0006187047159730286,0.7933478085108016,0.0017953670425904233,0.7884422836284628,-0.0031101578397483287,0.791079744224844,-0.00047269724336718166,0.7831361990457673,0.7830107642240233,0.7915464740636821,0.7759126291259115,0.783677347198228,0.9080991642891414,0.908020611484177,0.9134030367387324,0.9013552736407572,0.9073357962748713,26.336258029937746,26.336258029937746,26.336258029937746,26.336258029937746,26.336258029937746,171.48805565834044,326.9010752677917,331.3457841873169,332.51069355010986,334.57810788154603,200041.8,196634.6,3407.2,2149.6,5556.8
0026_SVD,986687,5952,3705,users from state US_PA excluded,SVD,0.8752533960677867,0.0016421330526019684,0.8744514823398516,0.0008402193246668244,0.9318666755054175,0.058255412490232694,0.8747841193571422,0.0011728563419574067,0.9030505393157163,0.02943927630053156,0.7935011049781817,0.0013188546078179986,0.7938617055004681,0.001679455130104368,0.7686281277789171,-0.023554122591446625,0.8112185578885034,0.019036307518139672,0.7897974594731817,-0.002384790897182021,0.7850916070655366,0.7854593008393671,0.7590935520689646,0.8032246229730526,0.781563920020873,0.9094395208873663,0.9095259611434958,0.9035775868745832,0.9139717083026518,0.9088102653901842,103.39590449333191,103.39590449333191,103.39590449333191,103.39590449333191,103.39590449333191,13.756121921539307,30.19209818840027,33.59918947219849,33.70712852478027,33.86134247779846,200041.8,197337.4,2704.4,2852.4,5556.8
0027_KNNBaseline_item_msd,999173,6034,3706,users from state US_MT excluded,KNNBaseline_item_msd,0.8853078000966933,-0.00015735714556230906,0.8852700188458129,-0.0001951383964426956,0.9204544507615836,0.034989293519328,0.8489405410609494,-0.0365246161813062,0.8819227162980848,-0.003542440944170777,0.7919701288811751,0.00041768741296399625,0.7920475909468495,0.0004951494786383792,0.7136562813325291,-0.07789616013568201,0.7325418577901658,-0.05901058367804535,0.7262537585857105,-0.06529868288250062,0.783777866321127,0.7838674214925634,0.698912215310261,0.6925783688771939,0.6955858057938418,0.9082715601583183,0.9083117034417263,0.8679256450333994,0.8810341464034532,0.8744798957184263,25.71137580871582,25.71137580871582,25.71137580871582,25.71137580871582,25.71137580871582,176.6402449607849,341.65158195495604,346.25759048461913,346.3904874801636,346.52990193367003,200041.8,199834.6,207.2,252.8,460.0
0027_SVD,999180,6034,3706,users from state US_MT excluded,SVD,0.873654770167073,4.350715188827792e-05,0.8736295306079794,1.8267592794662946e-05,0.8973929056682607,0.02378164265307592,0.8620756002370829,-0.011535662778101918,0.878681968775594,0.005070705760409244,0.7932636362151302,0.0010813858447664693,0.7933855342458066,0.0012032838754428843,0.6943469887185986,-0.09783526165176515,0.8168831580076334,0.02470090763726973,0.7500082725397934,-0.04217397783057031,0.785017321119922,0.7851354459166884,0.6752527995259234,0.7773009252219987,0.7244232564329839,0.9096206210127071,0.9096538792704143,0.8762093924409404,0.9057204126850774,0.890964902563009,97.85616054534913,97.85616054534913,97.85616054534913,97.85616054534913,97.85616054534913,28.55176362991333,47.10287804603577,51.88382620811463,51.89474921226501,51.911787033081055,200041.8,199836.0,205.8,254.2,460.0
0028_KNNBaseline_item_msd,971464,5884,3704,users from state US_TX excluded,KNNBaseline_item_msd,0.8896544044922894,0.0041892472500337785,0.8859927035769225,0.0005275463346668952,1.0055802893249521,0.12011513208269653,0.8822459548607358,-0.003219202381519848,0.9522753314756965,0.06681017423344093,0.7905028493837714,-0.0010495920844397766,0.7908527704845676,-0.0006996709836435411,0.7782691194830531,-0.013283321985158025,0.7979353975644894,0.006382956096278258,0.7877061343712256,-0.003846307096985524,0.7823818475371848,0.7827292539653684,0.7693690995834934,0.785980502552472,0.7776210180185311,0.9081164373207772,0.908264136167495,0.9025412397577772,0.9075305449259122,0.905031334815166,25.493011903762817,25.493011903762817,25.493011903762817,25.493011903762817,25.493011903762817,172.51595478057862,329.8358166694641,347.073398733139,349.71995706558226,352.5263874530792,200041.8,194292.8,5749.0,4671.2,10420.2
0028_SVD,975867,5884,3705,users from state US_TX excluded,SVD,0.8775083153382877,0.0038970523231028897,0.8743195234126301,0.000708260397445315,0.9969527862953367,0.12334152328015191,0.8739212690651172,0.0003100060499324764,0.9334514482582416,0.05984018524305679,0.7926722481576505,0.0004899977872867556,0.7931476639578138,0.0009654135874500591,0.7757969325367113,-0.01638531783365238,0.7967816853298664,0.004599434959502657,0.7858653766888762,-0.006316873681487478,0.7839153647848345,0.7845982118622242,0.7587250643975448,0.7953095164521058,0.7765957131233676,0.909271401695178,0.9095650687677971,0.8981858085204601,0.9129888251760108,0.9055599639805404,93.49553966522217,93.49553966522217,93.49553966522217,93.49553966522217,93.49553966522217,28.519063663482665,44.88255491256714,48.711615324020386,52.01366848945618,55.0871081829071,200041.8,195173.4,4868.4,5551.8,10420.2
0029_KNNBaseline_item_msd,996696,6014,3706,users from state US_ME excluded,KNNBaseline_item_msd,0.8856169453442858,0.00015178810203020365,0.8851643989288249,-0.0003007583134306824,1.005574412524695,0.12010925528243943,0.8430415576777666,-0.042423599564489045,0.9144392955667945,0.02897413832453888,0.7916193756926972,6.693422448611486e-05,0.7917653749092414,0.0002129334410302386,0.7574852562362931,-0.034067185231917985,0.771590081630958,-0.01996235983725314,0.7645277974911012,-0.027024643977109908,0.7833461213498601,0.7835042920175296,0.746783949587626,0.7666212277811768,0.7570218886217635,0.9084243574129058,0.9084782568287851,0.8959680268550494,0.9043044002817403,0.9000544844171527,26.072402811050416,26.072402811050416,26.072402811050416,26.072402811050416,26.072402811050416,175.88321108818053,337.16234493255615,340.99793615341184,341.7078610420227,342.641930770874,200041.8,199339.2,702.6,985.0,1687.6
0029_SVD,996497,6014,3706,users from state US_ME excluded,SVD,0.8739504078549372,0.0003391448397523922,0.8733068282381454,-0.00030443477703934185,1.032159155128856,0.15854789211367126,0.8131893707821524,-0.060421892233032404,0.91604740372695,0.04243614071176527,0.793637792621177,0.0014555422508132354,0.7938189634863118,0.0016367131159480408,0.7503677052337447,-0.041814545136618975,0.7809945360449231,-0.011187714325440634,0.7653848893391275,-0.0267973610312362,0.7850286156103515,0.7851973558605538,0.7473225145137263,0.7884624549768652,0.7667433893416417,0.9096522883845095,0.909701378755895,0.8983115848331715,0.9139078286451825,0.905956802388079,96.78617072105408,96.78617072105408,96.78617072105408,96.78617072105408,96.78617072105408,27.673958253860473,46.7490553855896,50.28399105072022,50.31163477897644,50.35424933433533,200041.8,199299.4,742.4,945.2,1687.6
0030_KNNBaseline_item_msd,996665,6017,3706,users from state US_KY excluded,KNNBaseline_item_msd,0.8853979707686692,-6.718647358638918e-05,0.8850912700104363,-0.00037388723181930317,0.967517773733819,0.08205261649156337,0.8311420619118224,-0.054323095330433224,0.9051002920096461,0.01963513476739054,0.7913200196661544,-0.00023242180205673701,0.7914262682294617,-0.00012617323874941633,0.7682760530745073,-0.02327638839370383,0.8146189953467433,0.02306655387853218,0.788368182240073,-0.003184259228138142,0.7835962657162693,0.7837284659666812,0.7510214018611696,0.8185508891378234,0.782931765224511,0.9081815366565674,0.9082211802356737,0.8978167970638763,0.9228636072380535,0.910340202150965,25.81225323677063,25.81225323677063,25.81225323677063,25.81225323677063,25.81225323677063,172.4894931793213,330.4844918727875,334.19303874969484,334.58905377388,334.9466432571411,200041.8,199333.0,708.8,648.6,1357.4
0030_SVD,996909,6017,3706,users from state US_KY excluded,SVD,0.8742290094425986,0.0006177464274138567,0.8740162639286915,0.0004050009135067034,0.9361707686593779,0.0625595056441931,0.8711816637022572,-0.0024295993129275217,0.9034601211786477,0.029848858163462944,0.7932632903140033,0.0010810399436396168,0.7932818600816598,0.001099609711296079,0.7878004864330446,-0.00438176393731915,0.7689567942422681,-0.023225456128095567,0.7782230726708212,-0.013959177699542469,0.784689405286913,0.7846416544083206,0.7980095126235796,0.7486627393844498,0.772578772272621,0.9093723870970024,0.9093367241879712,0.9186951730927658,0.9054971424095148,0.9120961577511404,96.44003076553345,96.44003076553345,96.44003076553345,96.44003076553345,96.44003076553345,29.040366077423094,45.80131120681763,50.94608874320984,50.98003096580506,51.03217678070068,200041.8,199381.8,660.0,697.4,1357.4
0031_KNNBaseline_item_msd,989692,5982,3706,users from state US_OR excluded,KNNBaseline_item_msd,0.8863355093646487,0.0008703521223930588,0.8858611824010186,0.0003960251587630248,0.9296583065499021,0.044193149307646507,0.904797236585385,0.019332079343129416,0.9169712185936472,0.03150606135139156,0.7909196270168299,-0.0006328144513811917,0.7909826980209695,-0.0005697434472415885,0.7850551026906398,-0.006497338777571304,0.7765618527710431,-0.014990588697168072,0.7807364889448813,-0.010815952523329786,0.7831525909180554,0.7832062318028856,0.7777521085646788,0.7626245576792055,0.7701436551326807,0.9081063203998557,0.9081187601409949,0.9068243323635008,0.9024727317511015,0.9046299354734876,25.751696252822875,25.751696252822875,25.751696252822875,25.751696252822875,25.751696252822875,166.87613105773926,329.004679107666,333.33031697273253,334.8890325069427,337.2473401546478,200041.8,197938.4,2103.4,2266.2,4369.6
0031_SVD,990918,5982,3706,users from state US_OR excluded,SVD,0.8752990316163574,0.00168776860117259,0.8741322518058275,0.0005209887906427735,0.9917813358994827,0.11817007288429793,0.8634485277128701,-0.010162735302314707,0.920236851224599,0.046625588209414204,0.7934814281360414,0.0012991777656776726,0.793739221400154,0.001556971029790244,0.768378131052092,-0.023804119318271755,0.7732276587345208,-0.0189545916358429,0.7709812762691787,-0.021200974101185044,0.7849137024086315,0.785299742375893,0.7465677101414386,0.7665042232326765,0.7565344296230576,0.9096230504455018,0.9097758137196779,0.893872855178798,0.90873724423142,0.9013685727352483,96.52306351661682,96.52306351661682,96.52306351661682,96.52306351661682,96.52306351661682,29.385696840286254,46.789744234085084,50.851854991912845,50.929987239837644,52.34889087677002,200041.8,198183.6,1858.2,2511.4,4369.6
0032_KNNBaseline_item_msd,993178,5997,3706,users from state US_MD excluded,KNNBaseline_item_msd,0.8868681208969911,0.0014029636547354674,0.885702578583149,0.00023742134089344002,1.038410507249824,0.15294535000756837,0.8998529238456392,0.01438776660338359,0.9682334421588982,0.08276828491664256,0.7919306162933065,0.0003781748250953898,0.7919257973193978,0.00037335585118669634,0.7920866227024546,0.0005341812342434249,0.7691123321107957,-0.022440109357415472,0.7800296150236117,-0.011522826444599454,0.7834627110578277,0.783548957199285,0.771250782304534,0.7625339651294735,0.7668689921128421,0.9084708184833031,0.9084705509934043,0.9085077651579653,0.9002347285543152,0.9043712468561402,25.493117237091063,25.493117237091063,25.493117237091063,25.493117237091063,25.493117237091063,173.04323720932007,328.195342874527,332.3344606876373,333.5356372833252,334.5976522922516,200041.8,198635.6,1406.2,1557.0,2963.2
0032_SVD,991208,5997,3706,users from state US_MD excluded,SVD,0.8765013172889045,0.002890054273719689,0.8752995592871672,0.0016882962719824146,0.9999634186349556,0.12635215561977087,0.8970615228849276,0.023450259869742807,0.9610500983567217,0.08743883534153696,0.7933822872240572,0.0012000368536935202,0.7936701847252302,0.0014879343548664936,0.7521044793526942,-0.04007777101766952,0.7932636215842724,0.0010813712139087217,0.7738838235320669,-0.018298426838296855,0.7853935449410621,0.7857029672681124,0.7427454126326699,0.7734275200611471,0.7583001409159532,0.9096583533374819,0.909788721743794,0.8914255239723883,0.9075587162514613,0.899503876911985,97.03996119499206,97.03996119499206,97.03996119499206,97.03996119499206,97.03996119499206,23.420349979400633,48.08308172225952,51.66001181602478,51.70539584159851,51.77405939102173,200041.8,198241.6,1800.2,1163.0,2963.2
0033_KNNBaseline_item_msd,996803,6012,3706,users from state US_IA excluded,KNNBaseline_item_msd,0.8856576423950407,0.0001924851527851379,0.8855219754391734,5.681819691782941e-05,0.9244662696445323,0.03900111240227666,0.8075941563881737,-0.07787100085408194,0.8596810115251593,-0.025784145717096307,0.791600108968344,4.7667500132853036e-05,0.7915974058763351,4.496440812395974e-05,0.7920343324462341,0.00048189097802298075,0.8129980065070672,0.021445565038856085,0.8041050864423038,0.012552644974092697,0.7823687187971791,0.7823310302912425,0.7909300074261811,0.7979958692169585,0.794523423293667,0.9082794209267954,0.9082809331422906,0.9078089411920438,0.9195215874333937,0.9138350197641018,25.264200115203856,25.264200115203856,25.264200115203856,25.264200115203856,25.264200115203856,177.42775321006775,339.430224275589,342.209241437912,342.7425433158875,343.9239405155182,200041.8,199360.6,681.2,910.2,1591.4
0033_SVD,996002,6012,3706,users from state US_IA excluded,SVD,0.8741289772014713,0.0005177141862865442,0.8738648609466703,0.00025359793148549414,0.9343198894428564,0.06070862642767161,0.7653245227158952,-0.10828674029928953,0.8589151987114138,-0.014696064303771017,0.793824321412099,0.0016420710417353046,0.7938860578483375,0.0017038074779738288,0.779490573405973,-0.012691676964390664,0.8363877227919344,0.04420547242157069,0.8074373435150569,0.0152550931446932,0.7851391266744971,0.7852105812500645,0.7698473752110411,0.8281504846635015,0.7992358777494908,0.909258794114448,0.9092963263649544,0.9012045452908668,0.9264822547236304,0.9140223507415927,95.77806525230407,95.77806525230407,95.77806525230407,95.77806525230407,95.77806525230407,26.969418239593505,50.900879573822024,57.18038067817688,57.208501720428465,57.24677472114563,200041.8,199200.4,841.4,750.0,1591.4
0034_KNNBaseline_item_msd,998655,6033,3706,users from state US_VT excluded,KNNBaseline_item_msd,0.8853998941677637,-6.526307449195023e-05,0.8852220855851994,-0.00024307165705617084,0.9926460775157334,0.10718092027347781,0.806556035122855,-0.0789091221194006,0.9297396781201982,0.04427452087794259,0.7910351033902545,-0.0005173380779566195,0.7910383479683933,-0.0005140934998177915,0.7884384852861425,-0.0031139561820686668,0.8137983974610682,0.02224595599285706,0.7992870447227964,0.007734603254585304,0.7836495244019744,0.7836390713776921,0.7919213481772637,0.8175360458713048,0.8039299510794325,0.9084104875398099,0.9083985622978685,0.9186820740444214,0.9262013391321972,0.9224417065883092,25.641620635986328,25.641620635986328,25.641620635986328,25.641620635986328,25.641620635986328,182.5524263381958,345.137309217453,350.6638155460358,350.74420566558837,350.8252449989319,200041.8,199731.0,310.8,175.6,486.4
0034_SVD,998680,6033,3706,users from state US_VT excluded,SVD,0.8742049843742814,0.0005937213590966328,0.8740284643782005,0.00041720136301570676,0.9816481483877327,0.10803688537254796,0.8275765785257452,-0.04603468448943959,0.9284919117560939,0.054880648740909144,0.7927502518764646,0.0005680015061009236,0.792757458996188,0.000575208625824275,0.7868999024248037,-0.00528234794556004,0.802422048105176,0.010239797734812317,0.7932113465147032,0.0010290961443394364,0.7848774213375878,0.7848913786295195,0.773849711521535,0.8068296508612193,0.7900160928557074,0.9092573518157963,0.9092523742690309,0.9135423276440244,0.9287350588937106,0.9209862792613397,97.65320024490356,97.65320024490356,97.65320024490356,97.65320024490356,97.65320024490356,25.803448724746705,47.3292377948761,51.07556576728821,51.082820892333984,51.09572343826294,200041.8,199736.0,305.8,180.6,486.4
0035_KNNBaseline_item_msd,998410,6020,3706,users from state US_NV excluded,KNNBaseline_item_msd,0.8855002605613607,3.5103319105056485e-05,0.8853523253190169,-0.00011283192323874314,0.9633248780296458,0.07785972078739023,0.9915119579603339,0.10604680071807826,0.9790215175063525,0.09355636026409686,0.7913881039223092,-0.00016433754590194916,0.7913329330009361,-0.00021950846727503137,0.8108846255719045,0.019332184103693417,0.8202915626483147,0.028739121180103577,0.8164597499943836,0.02490730852617251,0.7829929271613032,0.7829827142209259,0.786467608846563,0.7960537766954641,0.7908258257940979,0.9085364061629433,0.908539840691113,0.9075145093883512,0.9080161237431448,0.9077588856124814,25.729307413101196,25.729307413101196,25.729307413101196,25.729307413101196,25.729307413101196,176.63854036331176,341.0972731590271,345.777206659317,346.02058148384094,346.2459076404572,200041.8,199682.0,359.8,442.4,802.2
0035_SVD,998372,6020,3706,users from state US_NV excluded,SVD,0.8741106496219443,0.0004993866067595221,0.8739418278005748,0.00033056478539006395,0.9606849683790507,0.08707370536386594,0.932174384415695,0.05856312140051023,0.9458992977889619,0.0722880347737771,0.7927700971025619,0.0005878467321981384,0.792737829974873,0.0005555796045092487,0.8021886946903202,0.010006444319956453,0.7968295543887394,0.004647304018375653,0.7999816252403342,0.00779937486997051,0.7848817307499723,0.7849015897149064,0.7789110234041646,0.7692339769131759,0.774436978867319,0.9095403252726839,0.9095447831267569,0.9081977008953993,0.8982564967537862,0.9033545501597418,98.66919651031495,98.66919651031495,98.66919651031495,98.66919651031495,98.66919651031495,27.96325135231018,45.17506275177002,49.35764856338501,49.373985290527344,49.396157789230344,200041.8,199674.4,367.4,434.8,802.2
0036_KNNBaseline_item_msd,996770,6018,3706,users from state US_NH excluded,KNNBaseline_item_msd,0.8856656400049472,0.0002004827626915784,0.8852748315936964,-0.00019032564855925305,0.9917089439298016,0.10624378668754597,0.8542423114170962,-0.03122284582515944,0.9357971097704905,0.05033195252823486,0.7910864513363302,-0.0004659901318809778,0.7911827682182693,-0.0003696732499418598,0.7651214652227374,-0.026430976245473747,0.7916119170076558,5.947553944463113e-05,0.7785902319405891,-0.01296220952762206,0.7824922832005454,0.7826065205453407,0.7521087151891583,0.7843555962984544,0.7679742986829078,0.9079181562264826,0.907954644473492,0.8979404752236736,0.90755801692954,0.902637414196306,25.06698622703552,25.06698622703552,25.06698622703552,25.06698622703552,25.06698622703552,184.2193684577942,341.08369002342226,348.72013268470766,348.9033787250519,349.08518757820127,200041.8,199354.0,687.8,509.8,1197.6
0036_SVD,996394,6018,3706,users from state US_NH excluded,SVD,0.8738389158403226,0.00022765282513781404,0.8734611058127237,-0.00015015720246103204,0.9671864533285867,0.09357519031340189,0.8918786970484762,0.018267434033291452,0.9404220217486271,0.06681075873344233,0.7938876365341682,0.0017053861638044454,0.7938733378897352,0.0016910875193715258,0.7979433529011237,0.0057611025307600094,0.7886978615754254,-0.003484388794938287,0.7934162109780839,0.001233960607720186,0.7864399824495701,0.7864211460940994,0.7917485683411367,0.7619952376355862,0.7771161071144189,0.9101455650907552,0.9101352288478759,0.9129719815210408,0.9006299099364148,0.9069444581890143,100.77132658958435,100.77132658958435,100.77132658958435,100.77132658958435,100.77132658958435,24.258474683761598,39.82113914489746,46.68022608757019,46.69970083236694,46.72825961112976,200041.8,199278.8,763.0,434.6,1197.6
0037_KNNBaseline_item_msd,998822,6028,3705,users from state US_AL excluded,KNNBaseline_item_msd,0.8855119673430589,4.681010080331838e-05,0.885427520058139,-3.763718411664563e-05,0.9442085584999104,0.05874340125765476,0.8460110589885461,-0.03945409825370949,0.8863637196597971,0.000898562417541493,0.7916848052331489,0.00013236376493774848,0.7917378513059752,0.00018540983776405007,0.757500748173329,-0.03405169329488211,0.832498846618081,0.04094640514986991,0.797628101240112,0.006075659771900832,0.7830325722296154,0.7831029048797125,0.7434269897977971,0.835478850906043,0.7900480005751007,0.9081684780654248,0.9082023083915844,0.8911868105076266,0.9305285390272576,0.9100024197996242,25.646120738983154,25.646120738983154,25.646120738983154,25.646120738983154,25.646120738983154,175.56578507423401,345.47847905158994,354.3684827327728,354.62052793502806,354.83033471107484,200041.8,199764.4,277.4,422.6,700.0
0037_SVD,998097,6028,3706,users from state US_AL excluded,SVD,0.873980581727459,0.00036931871227419144,0.8737616555779872,0.00015039256280247049,0.9716978187673018,0.098086555752117,0.7912412282709548,-0.08237003474422999,0.9049096507661201,0.0312983877509353,0.7929781243639135,0.000795873993549745,0.7930396479233496,0.0008573975529858613,0.7576189390966739,-0.034563311273689834,0.8417371164058478,0.04955486603548409,0.7970079650275869,0.004825714657223146,0.7849181683145292,0.7849043187107954,0.7924673792962069,0.8175649750801979,0.8041871936489675,0.90938370357058,0.9093642831466596,0.9191298732869205,0.9235131043147211,0.9212262011697817,97.64162607192993,97.64162607192993,97.64162607192993,97.64162607192993,97.64162607192993,27.936821699142456,50.207224416732785,53.46459832191467,53.4770290851593,53.495683145523074,200041.8,199619.4,422.4,277.6,700.0
0038_KNNBaseline_item_msd,994078,6000,3702,users from state US_IN excluded,KNNBaseline_item_msd,0.8868001996678606,0.0013350424256050042,0.8854876988531311,2.254161087544837e-05,1.0786304824650683,0.1931653252228127,0.931614266063481,0.04614910882122536,1.0156703479435274,0.1302051907012718,0.7911578883823573,-0.00039455308585378823,0.7913497469034302,-0.0002026945647809475,0.7606762809288257,-0.030876160539385467,0.7881849071175305,-0.003367534350680601,0.7737136642122673,-0.01783877725594385,0.7826912585322594,0.782911066084292,0.7493627603555203,0.7927602246694527,0.7703814524778723,0.9081208628186804,0.9082672955914666,0.8861704706908753,0.9063416295638298,0.8962560501273525,25.69387412071228,25.69387412071228,25.69387412071228,25.69387412071228,25.69387412071228,188.4791048049927,342.72109999656675,353.6286948680878,354.2150959968567,354.69896545410154,200041.8,198815.6,1226.2,988.4,2214.6
0038_SVD,993112,6000,3702,users from state US_IN excluded,SVD,0.8750223832520918,0.0014111202369070375,0.8735474759658974,-6.378704928733381e-05,1.0612528567960129,0.18764159378082812,0.8806630315661655,0.007051768550980775,1.0002711674991709,0.12665990448398612,0.7932352062929116,0.001052955922547838,0.7936188826930677,0.001436632322703968,0.7387881641130501,-0.05339408625731357,0.8086534722075923,0.0164712218372286,0.7685860118874208,-0.0235962384829429,0.7851701862112067,0.7855682318204128,0.7248530453804689,0.7960231511975218,0.7590149391217709,0.9098060166855706,0.909978797181954,0.8839105478631011,0.9134694928931362,0.8986526238374072,98.89121150970459,98.89121150970459,98.89121150970459,98.89121150970459,98.89121150970459,21.28616933822632,41.12138934135437,44.30958638191223,44.34183235168457,44.40850739479065,200041.8,198622.4,1419.4,795.2,2214.6
0039_KNNBaseline_item_msd,997443,6019,3706,users from state US_OK excluded,KNNBaseline_item_msd,0.8855701393989903,0.000104982156734712,0.8851710278089765,-0.0002941294332791111,1.0180883661256275,0.13262320888337187,0.920052500909884,0.03458734366762839,0.9535975452025482,0.06813238796029264,0.790982009718278,-0.000570431749933098,0.7910840412650241,-0.0004684002031870582,0.7606998876288482,-0.030852553839362917,0.7599715340856721,-0.03158090738253905,0.7605012619001228,-0.03105117956808834,0.7821960402039425,0.7822331956194498,0.7723102450670426,0.762163646961373,0.7671974118445298,0.9078499612552097,0.907881588645758,0.8987914420629233,0.898462350848383,0.8986268964556532,26.535180854797364,26.535180854797364,26.535180854797364,26.535180854797364,26.535180854797364,177.96566076278685,335.6412197589874,341.96606307029725,342.99848022460935,344.0427770614624,200041.8,199488.6,553.2,1141.0,1694.2
0039_SVD,996716,6019,3706,users from state US_OK excluded,SVD,0.8738539495778663,0.00024268656268155997,0.8735863900385297,-2.4872976655099244e-05,0.9467775199381888,0.07316625692300405,0.9420365382151339,0.06842527519994912,0.9440928276060655,0.07048156459088073,0.7932890017562825,0.0011067513859187583,0.793468452316785,0.0012862019464212615,0.7480601393705897,-0.044122110999774034,0.7659147990345287,-0.026267451335834968,0.7561811250686528,-0.03600112530171096,0.7846927447962342,0.784901172202678,0.7263871627695075,0.7894385799157193,0.758023119999386,0.909231342506289,0.9092694706446182,0.8983126828846888,0.9077944715814968,0.9030197307470618,97.89456310272217,97.89456310272217,97.89456310272217,97.89456310272217,97.89456310272217,27.67875280380249,44.271786499023435,49.63308653831482,49.658643913269046,49.69376101493835,200041.8,199343.2,698.6,995.6,1694.2
0040_KNNBaseline_item_msd,997705,6023,3706,users from state US_SC excluded,KNNBaseline_item_msd,0.8855931601621968,0.00012800291994119473,0.8854540640720898,-1.1093170165787924e-05,0.9378488911912062,0.05238373394895057,0.800121261285239,-0.08534389595701664,0.858486196756575,-0.026978960485680603,0.7904859700516045,-0.0010664714166066513,0.7906598635270781,-0.0008925779411330659,0.7301667630528133,-0.06138567841539788,0.8350558289912293,0.04350338752301819,0.7820929766606753,-0.009459464807535789,0.7829463638210103,0.7831118463023591,0.7276511339705894,0.8208089253718003,0.7733536524301726,0.9080945990352758,0.9081401096858617,0.8916938184860411,0.9168037683145824,0.9043683321911375,25.26193470954895,25.26193470954895,25.26193470954895,25.26193470954895,25.26193470954895,186.26125564575196,347.8298408985138,357.484694480896,357.95173835754395,358.43573727607725,200041.8,199541.0,500.8,743.4,1244.2
