,num_ratings,num_users,num_movies,name,algo_name,rmse_all,increase_from_baseline_rmse_all,rmse_non-boycott,increase_from_baseline_rmse_non-boycott,rmse_boycott,increase_from_baseline_rmse_boycott,rmse_all-like-boycott,increase_from_baseline_rmse_all-like-boycott,ndcg10_all,increase_from_baseline_ndcg10_all,ndcg10_non-boycott,increase_from_baseline_ndcg10_non-boycott,ndcg10_boycott,increase_from_baseline_ndcg10_boycott,ndcg10_all-like-boycott,increase_from_baseline_ndcg10_all-like-boycott,ndcg5_all,ndcg5_non-boycott,ndcg5_boycott,ndcg5_all-like-boycott,ndcgfull_all,ndcgfull_non-boycott,ndcgfull_boycott,ndcgfull_all-like-boycott,fit_time_all,fit_time_non-boycott,fit_time_boycott,fit_time_all-like-boycott,test_times_all,test_times_non-boycott,test_times_boycott,test_times_all-like-boycott,num_tested_all,num_tested_non-boycott,num_tested_boycott,num_tested_all-like-boycott,increase_rmse_all,percent_increase_rmse_all,increase_rmse_non-boycott,percent_increase_rmse_non-boycott,increase_rmse_boycott,percent_increase_rmse_boycott,increase_rmse_all-like-boycott,percent_increase_rmse_all-like-boycott,increase_ndcg10_all,percent_increase_ndcg10_all,increase_ndcg10_non-boycott,percent_increase_ndcg10_non-boycott,increase_ndcg10_boycott,percent_increase_ndcg10_boycott,increase_ndcg10_all-like-boycott,percent_increase_ndcg10_all-like-boycott,increase_ndcg5_all,percent_increase_ndcg5_all,increase_ndcg5_non-boycott,percent_increase_ndcg5_non-boycott,increase_ndcg5_boycott,percent_increase_ndcg5_boycott,increase_ndcg5_all-like-boycott,percent_increase_ndcg5_all-like-boycott,increase_ndcgfull_all,percent_increase_ndcgfull_all,increase_ndcgfull_non-boycott,percent_increase_ndcgfull_non-boycott,increase_ndcgfull_boycott,percent_increase_ndcgfull_boycott,increase_ndcgfull_all-like-boycott,percent_increase_ndcgfull_all-like-boycott
0050_SVD,999741,6034,3706,6 user sample,SVD,0.8737278324944029,-0.0006687220761799617,0.8735860434652156,-0.0008105111053672287,1.1352163155861108,0.2608197610155282,1.1352163155861108,0.2608197610155282,0.7931534659187195,-0.0005334055439923935,0.7931712263966043,-0.0005156450661075729,0.7631812614366801,-0.03050561002603192,0.7631812614366801,-0.03050561002603192,0.7857516014342354,0.7857803766350329,0.7518177255552678,0.7518177255552678,0.9095222958697036,0.9095684225269808,0.8631554705014196,0.8631554705014196,112.66854100227356,112.66854100227356,112.66854100227356,112.66854100227356,63.16061348915101,101.65614681243895,104.9525055885315,104.95669083595276,200041.8,199948.2,93.6,93.6,-0.011613173838769697,-1.3117176043689784,-0.011754962867956964,-1.3277327926606082,0.24987530925293822,28.223623153732568,0.24987530925293822,28.223623153732568,0.0015391802159665513,0.19443562903872424,0.001556940693851372,0.19667920627142332,-0.02843302426607286,-3.591777558793237,-0.02843302426607286,-3.591777558793237,0.002955294166008371,0.3775304173727703,0.0029840693668058416,0.3812063673651622,-0.030978581712959197,-3.957425632354741,-0.030978581712959197,-3.957425632354741,0.00132415166507438,0.14579986465773168,0.0013702783223515924,0.1508787846678148,-0.04504267370320958,-4.9595646049966895,-0.04504267370320958,-4.9595646049966895
0051_KNNBaseline_item_msd,999469,6034,3706,6 user sample,KNNBaseline_item_msd,0.8854900250866408,0.0002607159643285284,0.8851659989436292,-6.331017868299593e-05,1.247007006214972,0.36177769709265983,1.247007006214972,0.36177769709265983,0.7919545372813299,-0.00018034381290221724,0.7919385928140824,-0.00019628828014972569,0.8004460863154554,0.008311205221223306,0.8004460863154554,0.008311205221223306,0.783211937197043,0.7831991233661775,0.7953590251465973,0.7953590251465973,0.9083977474454604,0.9084004579430566,0.90567158712127,0.90567158712127,27.485945510864262,27.485945510864262,27.485945510864262,27.485945510864262,247.69777383804316,438.2355426311493,441.3551812171936,441.3605975151062,200041.8,199893.8,148.0,148.0,0.0001490187534681775,0.016831791637594,-0.00017500738954334683,-0.01976722960886868,0.3616659998817995,40.85047425733909,0.3616659998817995,40.85047425733909,0.00034025157857697774,0.04298199068943286,0.0003243071113294693,0.0409678194528244,0.0088318006127025,1.1156696856300539,0.0088318006127025,1.1156696856300539,0.0004156299288159415,0.053095540302992884,0.0004028160979504536,0.0514586098848864,0.012562717878370266,1.604851448802967,0.012562717878370266,1.604851448802967,0.00019960324083123648,0.02197793973759356,0.00020231373842738432,0.022276387561280937,-0.0025265570833591378,-0.2781944776568351,-0.0025265570833591378,-0.2781944776568351
0051_SVD,999469,6034,3706,6 user sample,SVD,0.8736875785213828,-0.0007089760492000607,0.8733625369074274,-0.0010340176631554732,1.2356319229279689,0.36123536835738623,1.2356319229279689,0.36123536835738623,0.793481882095231,-0.0002049893674809233,0.7934747787288476,-0.00021209273386424418,0.7901101138631211,-0.0035767575995907523,0.7901101138631211,-0.0035767575995907523,0.7851705691107621,0.7851605726171755,0.7942151837236562,0.7942151837236562,0.9096301597434848,0.9096287038284954,0.9110928218143708,0.9110928218143708,114.62114958763122,114.62114958763122,114.62114958763122,114.62114958763122,66.9190510749817,103.14253940582277,107.04918103218078,107.06008710861208,200041.8,199893.8,148.0,148.0,-0.011653427811789796,-1.3162643239642697,-0.011978469425745208,-1.3529780434949668,0.3502909165947963,39.56564917800434,0.3502909165947963,39.56564917800434,0.0018675963924780214,0.23592252264877572,0.0018604930260947006,0.23502519594414015,-0.0015041718396318071,-0.19001322573360124,-0.0015041718396318071,-0.19001322573360124,0.002374261842535086,0.3033051919752528,0.0023642653489485133,0.30202816837489144,0.011418876455429161,1.4587289630016682,0.011418876455429161,1.4587289630016682,0.0014320155388556355,0.15767655417417184,0.0014305596238661789,0.1575162460961663,0.0028946776097416027,0.31872754070387016,0.0028946776097416027,0.31872754070387016
0052_KNNBaseline_item_msd,998690,6034,3706,6 user sample,KNNBaseline_item_msd,0.8859314824385713,0.0007021733162591026,0.8857207806929264,0.0004914715706141326,1.0145602580868185,0.12933094896450606,1.0145602580868185,0.12933094896450606,0.7907297559527722,-0.001405125141459962,0.7907366509000442,-0.0013982301941879438,0.779114006836864,-0.013020874257368087,0.779114006836864,-0.013020874257368087,0.7827029554032637,0.7827008930479463,0.7843810878704722,0.7843810878704722,0.908177902919818,0.9081913579764591,0.8946516790664066,0.8946516790664066,27.70488457679749,27.70488457679749,27.70488457679749,27.70488457679749,245.09355463981632,445.93664727211,449.165465259552,449.1766861915588,200041.8,199738.0,303.8,303.8,0.0005904761053987517,0.06669476520062408,0.0003797743597537817,0.04289582850417126,0.1292192517536459,14.595421518860267,0.1292192517536459,14.595421518860267,-0.0008845297499807669,-0.11173746683910948,-0.0008776348027087488,-0.11086646850108718,-0.012500278865888892,-1.579087074558263,-0.012500278865888892,-1.579087074558263,-9.335186496328696e-05,-0.011925435020134774,-9.541422028069846e-05,-0.012188895041376907,0.001584780602245206,0.202451210810602,0.001584780602245206,0.202451210810602,-2.024128481115106e-05,-0.0022287300343338326,-6.786228170074793e-06,-0.0007472188985827486,-0.013546465138222552,-1.491575954505623,-0.013546465138222552,-1.491575954505623
0052_SVD,998690,6034,3706,6 user sample,SVD,0.874248822218879,-0.00014773235170384424,0.8740261092624492,-0.0003704453081339043,1.0095225794280136,0.13512602485743075,1.0095225794280136,0.13512602485743075,0.7929922054178528,-0.0006946660448591269,0.7930249193228407,-0.0006619521398711914,0.7546430844181442,-0.03904378704456768,0.7546430844181442,-0.03904378704456768,0.7847896692308814,0.7848070104400094,0.7672207003029465,0.7672207003029465,0.9094564648887632,0.909467794249544,0.8980688459815465,0.8980688459815465,120.98226952552795,120.98226952552795,120.98226952552795,120.98226952552795,62.914333534240725,94.44180498123168,99.52709083557129,99.53673853874209,200041.8,199738.0,303.8,303.8,-0.01109218411429358,-1.252871383449662,-0.011314897070723418,-1.2780269963532427,0.12418157309484101,14.026411541600826,0.12418157309484101,14.026411541600826,0.001377919715099818,0.174064533698577,0.0014106336200877534,0.17819708986624314,-0.036971201284608735,-4.670355494126495,-0.036971201284608735,-4.670355494126495,0.0019933619626544274,0.2546463165636009,0.002010703171782424,0.25686160666742286,-0.015575606965280486,-1.989739453375253,-0.015575606965280486,-1.989739453375253,0.0012583206841340067,0.13855133840159997,0.0012696500449148607,0.13979879313966,-0.010129298223082728,-1.1153180930526612,-0.010129298223082728,-1.1153180930526612
0053_KNNBaseline_item_msd,999312,6034,3706,6 user sample,KNNBaseline_item_msd,0.8852219140920259,-7.395030286350134e-06,0.8850535426346269,-0.0001757664876853582,1.0552828334169329,0.17005352429462062,1.0552828334169329,0.17005352429462062,0.7913140009308449,-0.0008208801633872165,0.7913377267366148,-0.0007971543576172913,0.7704748879831909,-0.021659993111041283,0.7704748879831909,-0.021659993111041283,0.7828088255802345,0.7828396134422848,0.7467289089401584,0.7467289089401584,0.9078866588840132,0.9079086662001931,0.8857742799029118,0.8857742799029118,27.610331296920773,27.610331296920773,27.610331296920773,27.610331296920773,242.65842995643612,434.7358016967773,438.7327432155609,438.7422475337982,200041.8,199862.4,179.4,179.4,-0.00011909224114670103,-0.013451567282526174,-0.0002874636985457091,-0.03246926285909888,0.16994182708376027,19.195070133214585,0.16994182708376027,19.195070133214585,-0.0003002847719080215,-0.03793321789808842,-0.0002765589661380963,-0.03493607570416468,-0.02113939771956208,-2.670416401189078,-0.02113939771956208,-2.670416401189078,1.2518312007436805e-05,0.0015991787251938806,4.3306174057788915e-05,0.005532240463539891,-0.0360673983280686,-4.607507469463576,-0.0360673983280686,-4.607507469463576,-0.00031148532061597844,-0.03429706640600629,-0.0002894780044361278,-0.031873881958836565,-0.02242386430171739,-2.469049782231772,-0.02242386430171739,-2.469049782231772
0053_SVD,999312,6034,3706,6 user sample,SVD,0.8739438966386226,-0.0004526579319602542,0.8737625043795862,-0.0006340501909966045,1.0559129827052405,0.18151642813465765,1.0559129827052405,0.18151642813465765,0.7933050759224187,-0.00038179554029316165,0.7933456438223484,-0.00034122764036348396,0.7577269124311903,-0.035959959031521604,0.7577269124311903,-0.035959959031521604,0.7846941889375867,0.7847361769460525,0.7345028907470927,0.7345028907470927,0.9091787362465036,0.9092006953702172,0.8871150145122375,0.8871150145122375,121.9481716632843,121.9481716632843,121.9481716632843,121.9481716632843,65.37994146347046,106.95377316474917,110.45262832641602,110.46211090087893,200041.8,199862.4,179.4,179.4,-0.01139710969454999,-1.2873129803117935,-0.01157850195358634,-1.307801386218533,0.1705719763720679,19.266246017286367,0.1705719763720679,19.266246017286367,0.0016907902196657831,0.2135876335486783,0.0017313581195954608,0.21871233893391065,-0.03388737327156266,-4.280793548524615,-0.03388737327156266,-4.280793548524615,0.001897881669359669,0.24244898088275668,0.0019398696778254454,0.24781282944411545,-0.04829341652113428,-6.169346491894784,-0.04829341652113428,-6.169346491894784,0.0009805920418743952,0.10797115674940806,0.001002551165588006,0.11038903481420435,-0.021083129692391678,-2.321424000580359,-0.021083129692391678,-2.321424000580359
0054_KNNBaseline_item_msd,999466,6034,3706,6 user sample,KNNBaseline_item_msd,0.8851774465754141,-5.186254689826253e-05,0.8850520633003078,-0.0001772458220044015,1.0384388133064324,0.15320950418412016,1.0384388133064324,0.15320950418412016,0.7914512212418331,-0.0006836598523990434,0.7915000104301404,-0.0006348706640917356,0.7249692540464381,-0.06716562704779416,0.7249692540464381,-0.06716562704779416,0.7830466097001271,0.7830444482114528,0.7848967356073995,0.7848967356073995,0.9080831156099184,0.9080959462986558,0.8951912358081415,0.8951912358081415,29.323127651214598,29.323127651214598,29.323127651214598,29.323127651214598,244.2565857410431,437.0645189762116,440.8389512062073,440.84705991744994,200041.8,199893.2,148.6,148.6,-0.0001635597577585024,-0.0184742101166103,-0.0002889430328647524,-0.03263635489577866,0.1530978069732598,17.29252410970399,0.1530978069732598,17.29252410970399,-0.00016306446091984839,-0.0205989790564591,-0.00011427527261254067,-0.014435726423392319,-0.06664503165631486,-8.418876826755463,-0.06664503165631486,-8.418876826755463,0.0002503024319000513,0.03197542318174025,0.00024814094322578306,0.031699299156345784,0.0021004283391724554,0.26832374139607923,0.0021004283391724554,0.26832374139607923,-0.00011502859471079763,-0.012665583545266543,-0.00010219790597343348,-0.011252820392287316,-0.01300690839648766,-1.4321663702449747,-0.01300690839648766,-1.4321663702449747
0054_SVD,999466,6034,3706,6 user sample,SVD,0.8736384136816824,-0.0007581408889004715,0.8735001149578159,-0.0008964396127669748,1.0413891777025441,0.16699262313196106,1.0413891777025441,0.16699262313196106,0.7934915257670082,-0.0001953456957036748,0.7935364506376736,-0.00015042082503824441,0.7315271274219902,-0.06215974404072167,0.7315271274219902,-0.06215974404072167,0.7851963475129637,0.7851845513596503,0.7966422976666133,0.7966422976666133,0.909195857999047,0.909204341498148,0.9006726304802937,0.9006726304802937,115.49583601951599,115.49583601951599,115.49583601951599,115.49583601951599,65.02332983016967,96.96828937530519,100.71179904937745,100.7174825668335,200041.8,199893.2,148.6,148.6,-0.011702592651490207,-1.3218175333320406,-0.01184089137535671,-1.3374384887466437,0.15604817136937155,17.62577021205401,0.15604817136937155,17.62577021205401,0.00187724006425527,0.23714075126736203,0.0019221649349207004,0.2428158472676254,-0.06008715828076272,-7.590459061438052,-0.06008715828076272,-7.590459061438052,0.002400040244736723,0.30659830947750544,0.0023882440914232417,0.30509138446981765,0.013845990398386299,1.7687858603607256,0.013845990398386299,1.7687858603607256,0.0009977137944178205,0.10985640091695918,0.0010061972935188068,0.11079050314510411,-0.00752551372433552,-0.8286202490455564,-0.00752551372433552,-0.8286202490455564
0055_KNNBaseline_item_msd,999897,6034,3706,6 user sample,KNNBaseline_item_msd,0.8855026864104241,0.0002733772881118313,0.8854903074998793,0.000260998377567101,0.9229462987894412,0.037716989667128886,0.9229462987894412,0.037716989667128886,0.7911182473055964,-0.001016633788635701,0.7910698852456378,-0.001064995848594319,0.8614766692132756,0.06934178811904346,0.8614766692132756,0.06934178811904346,0.7829456712553013,0.7829129115095659,0.8167767378157945,0.8167767378157945,0.9081501797275202,0.9081650653592904,0.8931902860343935,0.8931902860343935,29.91066665649414,29.91066665649414,29.91066665649414,29.91066665649414,246.2042101383209,456.36885180473325,459.8574118614197,459.860976743698,200041.8,199979.4,62.4,62.4,0.00016168007725148037,0.018261898646388545,0.0001493011667067501,0.0168636904468158,0.037605292456268646,4.247548931684406,0.037605292456268646,4.247548931684406,-0.0004960383971565063,-0.06266162777951258,-0.000544400457115124,-0.06877092378794482,0.06986238351052265,8.825306057798407,0.06986238351052265,8.825306057798407,0.00014936398707432463,0.019080824179609306,0.00011660424133885794,0.01489585991351684,0.0339804305475675,4.340903276121871,0.0339804305475675,4.340903276121871,-4.796447710897489e-05,-0.005281278916395567,-3.307884533876315e-05,-0.0036422498272920987,-0.015007858170235644,-1.6524872095371925,-0.015007858170235644,-1.6524872095371925
0055_SVD,999897,6034,3706,6 user sample,SVD,0.8735941102467941,-0.0008024443237888422,0.873576679771342,-0.0008198747992408384,0.926264521014524,0.051867966443941205,0.926264521014524,0.051867966443941205,0.7939947459506537,0.00030787448794178385,0.7939483593933112,0.0002614879305993245,0.8614711522724784,0.0677842808097665,0.8614711522724784,0.0677842808097665,0.7856139290781964,0.78558618911949,0.8154738420668635,0.8154738420668635,0.9097505271423266,0.9097690349792528,0.8911492569275705,0.8911492569275705,118.81074814796447,118.81074814796447,118.81074814796447,118.81074814796447,55.30445013046265,86.4647349357605,91.6378955364227,91.64152483940123,200041.8,199979.4,62.4,62.4,-0.011746896086378467,-1.3268216429995405,-0.011764326561830574,-1.3287904296396509,0.04092351468135136,4.622344880516127,0.04092351468135136,4.622344880516127,0.0023804602479007286,0.3007096121045217,0.0023340736905582693,0.2948498697804832,0.06985686656972545,8.824609134953931,0.06985686656972545,8.824609134953931,0.0028176218099693617,0.3599431657773389,0.002789881851262943,0.3563994650152308,0.03267753479863644,4.174462052928337,0.03267753479863644,4.174462052928337,0.0015523829376974385,0.17092998346269092,0.001570890774623579,0.17296784679067084,-0.017048887277058666,-1.8772211092756124,-0.017048887277058666,-1.8772211092756124
0056_KNNBaseline_item_msd,999881,6034,3706,6 user sample,KNNBaseline_item_msd,0.885542215346177,0.0003129062238648173,0.8854808248324444,0.00025151571013215523,1.0546350029228726,0.16940569380056034,1.0546350029228726,0.16940569380056034,0.7916084173633978,-0.0005264637308343144,0.7915853083579605,-0.0005495727362716528,0.8421095581612759,0.049974677067043734,0.8421095581612759,0.049974677067043734,0.7828178067079296,0.7827536494848417,0.8568166777477743,0.8568166777477743,0.9082461575866834,0.908224356015274,0.9301557740027654,0.9301557740027654,25.93402190208435,25.93402190208435,25.93402190208435,25.93402190208435,201.16927409172058,377.6112162590027,380.4089311599731,380.4126938819885,200041.8,199976.2,65.6,65.6,0.00020120901300446636,0.022726724681805505,0.00013981849927180434,0.015792615305473344,0.1692939965897,19.12189714230757,0.1692939965897,19.12189714230757,-5.868339355119545e-06,-0.00074131296783129,-2.897734479245795e-05,-0.0036605383853998297,0.05049527245852292,6.378772259484418,0.05049527245852292,6.378772259484418,2.149943970253254e-05,0.002746492223189002,-4.265778338530257e-05,-0.005449410400793547,0.07402037047954724,9.4558916275245,0.07402037047954724,9.4558916275245,4.801338205417949e-05,0.005286663748495992,2.6211810644771738e-05,0.0028861334734092857,0.021957629798136202,2.4177135725559085,0.021957629798136202,2.4177135725559085
0056_SVD,999881,6034,3706,6 user sample,SVD,0.8733945236754724,-0.001002030895110417,0.873326183806266,-0.0010703707643168194,1.0587941085517136,0.1843975539811308,1.0587941085517136,0.1843975539811308,0.793792362392109,0.00010549092939715621,0.7937803728744343,9.350141172237424e-05,0.8179331919713482,0.024246320508636288,0.8179331919713482,0.024246320508636288,0.785280413350794,0.7852466930948132,0.8216001084185722,0.8216001084185722,0.909695943944725,0.9096845497966022,0.9211410167385556,0.9211410167385556,99.76063389778135,99.76063389778135,99.76063389778135,99.76063389778135,41.82344250679016,64.47559747695922,67.40381231307984,67.40664677619934,200041.8,199976.2,65.6,65.6,-0.011946482657700153,-1.3493651115493952,-0.012014822526906555,-1.35708415638269,0.17345310221854104,19.591671568103894,0.17345310221854104,19.591671568103894,0.002178076689356101,0.2751436815497235,0.002166087171681319,0.2736291159473433,0.026318906268595232,3.324713404487226,0.026318906268595232,3.324713404487226,0.0024841060825669947,0.3173374809643564,0.0024503858265861878,0.31302981424854337,0.03880380115034521,4.957075140755485,0.03880380115034521,4.957075140755485,0.0014977997400957843,0.16491992960495525,0.0014864055919729946,0.16366534125377905,0.012942872533926453,1.4251155011180303,0.012942872533926453,1.4251155011180303
0057_KNNBaseline_item_msd,998835,6034,3706,6 user sample,KNNBaseline_item_msd,0.8853870619510362,0.00015775282872398932,0.8850958979194642,-0.00013341120284804386,1.0762315689271218,0.1910022598048096,1.0762315689271218,0.1910022598048096,0.7909573700681551,-0.0011775110260769939,0.7910490611670322,-0.0010858199271999158,0.7107645688419921,-0.08137031225224,0.7107645688419921,-0.08137031225224,0.7827915464085689,0.7828573108136337,0.7124653009022671,0.7124653009022671,0.9078033541009628,0.9078244315843886,0.8856380075879369,0.8856380075879369,24.493828630447393,24.493828630447393,24.493828630447393,24.493828630447393,188.50084671974187,368.00699820518486,370.7921886444092,370.80103998184205,200041.8,199767.0,274.8,274.8,4.605561786363843e-05,0.005202020185915429,-0.00024510841370839476,-0.027685198353520662,0.1908905625939492,21.561247161086886,0.1908905625939492,21.561247161086886,-0.0006569156345977989,-0.08298430769407152,-0.0005652245357207208,-0.07140150777078823,-0.08084971686076081,-10.213271579477212,-0.08084971686076081,-10.213271579477212,-4.760859658170524e-06,-0.0006081862693993528,6.10035454067237e-05,0.007793029277260079,-0.0703310063659599,-8.984585863900968,-0.0703310063659599,-8.984585863900968,-0.000394790103666387,-0.04346960034939639,-0.00037371262024055163,-0.041148798048672205,-0.022560136616692317,-2.4840544721052873,-0.022560136616692317,-2.4840544721052873
0057_SVD,998835,6034,3706,6 user sample,SVD,0.8734112459085559,-0.0009853086620269511,0.8731068537043132,-0.0012897008662696716,1.0713201820324716,0.19692362746188874,1.0713201820324716,0.19692362746188874,0.7942715449891976,0.0005846735264857238,0.7943896798158766,0.0007028083531647188,0.6910806167730114,-0.10260625468970053,0.6910806167730114,-0.10260625468970053,0.7854199863467164,0.7855216122919093,0.6817142140357266,0.6817142140357266,0.909576825801323,0.909603564824192,0.8826980377986506,0.8826980377986506,95.50856609344484,95.50856609344484,95.50856609344484,95.50856609344484,43.0765938282013,59.23826222419738,62.05412421226502,62.06141037940979,200041.8,199767.0,274.8,274.8,-0.011929760424616687,-1.3474763214714653,-0.012234152628859407,-1.3818576730710512,0.185979175699299,21.00650194319714,0.185979175699299,21.00650194319714,0.0026572592864446687,0.3356760147507565,0.0027753941131236637,0.35059929605234663,-0.10053366892974158,-12.69983004923833,-0.10053366892974158,-12.69983004923833,0.0026236790784893715,0.3351675338946587,0.0027253050236822896,0.34814995911170765,-0.10108209323250039,-12.912949677196723,-0.10108209323250039,-12.912949677196723,0.0013786815966938537,0.15180405349773743,0.001405420619562836,0.15474823732365786,-0.02550010640597855,-2.8077690500359616,-0.02550010640597855,-2.8077690500359616
0058_KNNBaseline_item_msd,999195,6034,3706,6 user sample,KNNBaseline_item_msd,0.8856954501239447,0.00046614100163244737,0.885108327046088,-0.00012098207622424084,1.3428348367721692,0.457605527649857,1.3428348367721692,0.457605527649857,0.7916959488137136,-0.0004389322805185003,0.7917392460005586,-0.0003956350936735742,0.751663239560851,-0.04047164153338112,0.751663239560851,-0.04047164153338112,0.7832061056896031,0.7832372366022022,0.7490245119176292,0.7490245119176292,0.9084899069753664,0.9085023540121088,0.8959776843257412,0.8959776843257412,26.050494861602782,26.050494861602782,26.050494861602782,26.050494861602782,202.3908739566803,397.6187997817994,400.0109516620636,400.01587924957283,200041.8,199839.0,202.8,202.8,0.00035444379077209653,0.040034719756187574,-0.00023267928708459173,-0.02628131820622229,0.4574938304389966,51.674307093693116,0.4574938304389966,51.674307093693116,8.166311096069467e-05,0.010316022895948438,0.0001249602978056208,0.015785503124755726,-0.039951046141901925,-5.046781856195977,-0.039951046141901925,-5.046781856195977,0.00040979842137611744,0.05235058182711879,0.00044092933397521517,0.056327467296563224,-0.03377179535059782,-4.314250723595434,-0.03377179535059782,-4.314250723595434,0.0002917627707371695,0.03212545330542224,0.00030420980747958293,0.033495973254382735,-0.01222045987888798,-1.345571994048751,-0.01222045987888798,-1.345571994048751
0058_SVD,999195,6034,3706,6 user sample,SVD,0.8743642413465051,-3.231322407770687e-05,0.8737599238507909,-0.0006366307197919198,1.3425903279022124,0.4681937733316296,1.3425903279022124,0.4681937733316296,0.7935196934267855,-0.00016717803592636304,0.7936190227056036,-6.784875710830196e-05,0.6874296541644408,-0.10625721729827108,0.6874296541644408,-0.10625721729827108,0.7855250667235678,0.7855833776700193,0.7204461840174807,0.7204461840174807,0.9097018269761912,0.9097260536521484,0.885357571594872,0.885357571594872,99.87592554092407,99.87592554092407,99.87592554092407,99.87592554092407,31.667961502075194,49.543144130706786,52.58164343833924,52.58693885803223,200041.8,199839.0,202.8,202.8,-0.010976764986667442,-1.2398346973817513,-0.011581082482381655,-1.3080928590834353,0.45724932156903986,51.64668961430295,0.45724932156903986,51.64668961430295,0.0019054077240325817,0.24069900688326543,0.002004737002850643,0.2532466933780691,-0.10418463153831214,-13.161034789287891,-0.10418463153831214,-13.161034789287891,0.00272875945534079,0.3485912529229362,0.0027870704017922687,0.3560403103482286,-0.06235012325074629,-7.965050763759145,-0.06235012325074629,-7.965050763759145,0.0015036827715619872,0.16556769920278402,0.0015279094475192379,0.16823525320648303,-0.022840572609757137,-2.5149327550938985,-0.022840572609757137,-2.5149327550938985
0059_KNNBaseline_item_msd,999478,6034,3706,6 user sample,KNNBaseline_item_msd,0.8854174305325822,0.0001881214102698037,0.8854335783609628,0.00020426923865057844,0.8613222312252937,-0.023907077897018517,0.8613222312252937,-0.023907077897018517,0.791172276143126,-0.0009626049511061164,0.7911541947465975,-0.0009806863476345964,0.8052621878070656,0.013127306712833464,0.8052621878070656,0.013127306712833464,0.7833111899726399,0.7832533736933828,0.8435966546773408,0.8435966546773408,0.9079170394285322,0.907893150279665,0.9319200625609796,0.9319200625609796,27.189756441116327,27.189756441116327,27.189756441116327,27.189756441116327,215.8458211898804,397.54227986335746,399.98897109031685,399.99340057373047,200041.8,199895.6,146.2,146.2,7.64241994095638e-05,0.008632176626054045,9.257202779022755e-05,0.010456087217018697,-0.024018775107878865,-2.7129405433684486,-0.024018775107878865,-2.7129405433684486,-0.00044200955962692134,-0.05583648092385408,-0.0004600909561554012,-0.058120597930715334,0.01364790210431266,1.7240596021074557,0.01364790210431266,1.7240596021074557,0.0005148827044129112,0.06577479985945889,0.0004570664251557499,0.0583889347601553,0.060800347409113775,7.767071311474697,0.060800347409113775,7.767071311474697,-0.00028110477609699647,-0.030951921438154777,-0.000304993924964192,-0.03358231096489367,0.023721918356350402,2.611976087787021,0.023721918356350402,2.611976087787021
0059_SVD,999478,6034,3706,6 user sample,SVD,0.8737046101254127,-0.0006919444451701784,0.8737117235809269,-0.0006848309896559933,0.8628506788136198,-0.011545875756963088,0.8628506788136198,-0.011545875756963088,0.7934887040017632,-0.00019816746094869497,0.7934612357833393,-0.00022563567937261558,0.8284387220575529,0.03475185059484098,0.8284387220575529,0.03475185059484098,0.7842826122106663,0.7842168125678612,0.8563249786486384,0.8563249786486384,0.9092239127542896,0.9091923432624488,0.9409544353896944,0.9409544353896944,95.828723859787,95.828723859787,95.828723859787,95.828723859787,41.78091998100281,63.65490612983704,68.00096297264099,68.005406332016,200041.8,199895.6,146.2,146.2,-0.011636396207759914,-1.3143405901816878,-0.011629282752245729,-1.3135371194892314,-0.022490327519552822,-2.540301122242296,-0.022490327519552822,-2.540301122242296,0.0018744182990102498,0.23678429417759195,0.0018469500805863293,0.23331439489456732,0.03682443635479993,4.651815539446607,0.03682443635479993,4.651815539446607,0.0014863049424392871,0.18987122558435898,0.0014205052996342227,0.1814655085166981,0.07352867138041141,9.393078467246351,0.07352867138041141,9.393078467246351,0.0010257685496604108,0.11294545757509183,0.0009941990578196114,0.10946939984008655,0.03275629118506518,3.60673399236596,0.03275629118506518,3.60673399236596
0060_KNNBaseline_item_msd,998655,6034,3706,6 user sample,KNNBaseline_item_msd,0.8852041399005575,-2.5169221754772767e-05,0.8851371977682276,-9.211135408460079e-05,0.9270667771418232,0.041837468019510826,0.9270667771418232,0.041837468019510826,0.7916523121761669,-0.000482568918065196,0.7916212036448425,-0.0005136774493896823,0.8142816823057591,0.02214680121152701,0.8142816823057591,0.02214680121152701,0.782554303684007,0.7825467904544787,0.789426695400891,0.789426695400891,0.9080541055096499,0.9080463910515848,0.9158049703632491,0.9158049703632491,25.0742928981781,25.0742928981781,25.0742928981781,25.0742928981781,197.76255412101744,367.0376065731049,382.5637635707855,382.57203245162964,200041.8,199731.0,310.8,310.8,-0.00013686643261512366,-0.015459176931382067,-0.0002038085649449517,-0.023020346226711903,0.041725770808650586,4.712960374609407,0.041725770808650586,4.712960374609407,3.802647341399901e-05,0.004803661846531879,6.917942089512685e-06,0.0008739031387453177,0.022667396603006207,2.86343955792603,0.022667396603006207,2.86343955792603,-0.00024200358421999635,-0.030915269013535758,-0.00024951681374829615,-0.03187506269913951,0.0066303881326640335,0.8470132103461897,0.0066303881326640335,0.8470132103461897,-0.0001440386949792538,-0.015859831458409142,-0.0001517531530443872,-0.01670925601563387,0.0076068261586199615,0.8375734091905436,0.0076068261586199615,0.8375734091905436
