,num_ratings,num_users,num_movies,name,algo_name,rmse_all,increase_from_baseline_rmse_all,rmse_non-boycott,increase_from_baseline_rmse_non-boycott,rmse_boycott,increase_from_baseline_rmse_boycott,rmse_all-like-boycott,increase_from_baseline_rmse_all-like-boycott,ndcg10_all,increase_from_baseline_ndcg10_all,ndcg10_non-boycott,increase_from_baseline_ndcg10_non-boycott,ndcg10_boycott,increase_from_baseline_ndcg10_boycott,ndcg10_all-like-boycott,increase_from_baseline_ndcg10_all-like-boycott,ndcg5_all,ndcg5_non-boycott,ndcg5_boycott,ndcg5_all-like-boycott,ndcgfull_all,ndcgfull_non-boycott,ndcgfull_boycott,ndcgfull_all-like-boycott,fit_time_all,fit_time_non-boycott,fit_time_boycott,fit_time_all-like-boycott,test_times_all,test_times_non-boycott,test_times_boycott,test_times_all-like-boycott,num_tested_all,num_tested_non-boycott,num_tested_boycott,num_tested_all-like-boycott
0024_SVD,999889,6034,3706,6 user sample,SVD,0.873996762808353,-0.0003997917622298175,0.8739852686587986,-0.0004112859117842982,0.9067814656012194,0.032384911030636565,0.9067814656012194,0.032384911030636565,0.7936060126341993,-8.085882851260884e-05,0.7935669682055444,-0.00011990325716748629,0.8338277120499702,0.04014084058725831,0.8338277120499702,0.04014084058725831,0.7849044337607343,0.7849127862797044,0.7726425060640356,0.7726425060640356,0.9095686163481862,0.9095745561958829,0.9035941057502399,0.9035941057502399,109.094207239151,109.094207239151,109.094207239151,109.094207239151,64.08684573173522,104.59024648666382,108.32569189071656,108.32949962615967,200041.8,199977.8,64.0,64.0
0025_KNNBaseline_item_msd,999474,6034,3706,6 user sample,KNNBaseline_item_msd,0.8852461910537512,1.6881931439005626e-05,0.8852273349712514,-1.9741510608461965e-06,0.9086791252558619,0.023449816133549684,0.9086791252558619,0.023449816133549684,0.7914286949594758,-0.0007061861347563703,0.7914433299224306,-0.0006915511718015299,0.7768391569670172,-0.015295724127214916,0.7768391569670172,-0.015295724127214916,0.7824522426300694,0.7824938662003891,0.7417604164023389,0.7417604164023389,0.9080819612012944,0.9080924476651614,0.8975430709108322,0.8975430709108322,32.954013919830324,32.954013919830324,32.954013919830324,32.954013919830324,259.22302942276,477.07175703048705,481.2073929309845,481.2135221481323,200041.8,199894.8,147.0,147.0
0025_SVD,999474,6034,3706,6 user sample,SVD,0.8734032617762845,-0.0009932927942983838,0.8733792931996955,-0.0010172613708873124,0.9036210178312338,0.02922446326065098,0.9036210178312338,0.02922446326065098,0.7935322664930696,-0.000154604969642258,0.7935437413648566,-0.00014313009785527075,0.7842324627307281,-0.009454408731983777,0.7842324627307281,-0.009454408731983777,0.7850377739631036,0.785076942661255,0.7464742200561677,0.7464742200561677,0.9095643433483106,0.9095756365509555,0.8982142191436366,0.8982142191436366,124.75346689224243,124.75346689224243,124.75346689224243,124.75346689224243,45.76357750892639,80.76462864875793,84.64194049835206,84.64799609184266,200041.8,199894.8,147.0,147.0
0026_KNNBaseline_item_msd,999507,6034,3706,6 user sample,KNNBaseline_item_msd,0.8853774471128926,0.0001481379905803326,0.8852942595892994,6.495046698717921e-05,0.9958456215898861,0.11061631246757386,0.9958456215898861,0.11061631246757386,0.7909423560188638,-0.001192525075368378,0.7909677571343826,-0.0011671239598495253,0.7645234194809156,-0.027611461613316512,0.7645234194809156,-0.027611461613316512,0.7826182835294551,0.7826228608416368,0.7748163047728494,0.7748163047728494,0.9080328555190823,0.9080487260298892,0.8920826340922915,0.8920826340922915,32.5974241733551,32.5974241733551,32.5974241733551,32.5974241733551,246.69564929008484,457.243270778656,461.00417323112487,461.01178760528563,200041.8,199901.4,140.4,140.4
0026_SVD,999507,6034,3706,6 user sample,SVD,0.8738729684445043,-0.0005235861260785013,0.8737732471147067,-0.000623307455876132,1.00480952822089,0.13041297365030713,1.00480952822089,0.13041297365030713,0.793714559631734,2.7688169022099807e-05,0.7937509826968776,6.411123416572018e-05,0.7549239254722491,-0.038762945990462816,0.7549239254722491,-0.038762945990462816,0.7848396316979808,0.7848686445060318,0.7536951590933421,0.7536951590933421,0.9097197800988239,0.9097477368169915,0.8816242919920271,0.8816242919920271,116.89690871238709,116.89690871238709,116.89690871238709,116.89690871238709,58.962154960632326,95.89097990989686,100.68846797943115,100.69959535598755,200041.8,199901.4,140.4,140.4
0027_KNNBaseline_item_msd,998896,6034,3706,6 user sample,KNNBaseline_item_msd,0.8854045854965877,0.00017527637427550147,0.8852384579904754,9.148868163166846e-06,1.0027536418249121,0.11752433270259988,1.0027536418249121,0.11752433270259988,0.7916243552757868,-0.0005105258184453509,0.7916322307308183,-0.0005026503634137924,0.7809043193059833,-0.011230561788248883,0.7809043193059833,-0.011230561788248883,0.7830673303996869,0.78306856656738,0.7815868434216815,0.7815868434216815,0.9081568925533782,0.9081522731993269,0.9128060861989546,0.9128060861989546,31.722725200653077,31.722725200653077,31.722725200653077,31.722725200653077,258.05748572349546,470.46807942390444,474.09844770431516,474.1072431087494,200041.8,199779.2,262.6,262.6
0027_SVD,998896,6034,3706,6 user sample,SVD,0.8737705204624108,-0.0006260341081720799,0.8735751824605422,-0.0008213721100406302,1.0103798324775612,0.1359832779069784,1.0103798324775612,0.1359832779069784,0.793164070378046,-0.0005228010846658471,0.7931747533261142,-0.0005121181365976835,0.7803613305648703,-0.013325540897841548,0.7803613305648703,-0.013325540897841548,0.7853542796285293,0.7853642627961903,0.7752165152047875,0.7752165152047875,0.9095056006705475,0.9095046528516317,0.9104659420798067,0.9104659420798067,120.27633056640624,120.27633056640624,120.27633056640624,120.27633056640624,62.30266938209534,93.01762046813965,99.96368656158447,99.97331838607788,200041.8,199779.2,262.6,262.6
0028_KNNBaseline_item_msd,999517,6034,3705,6 user sample,KNNBaseline_item_msd,0.8853620370902593,0.000132727967947055,0.8851904928619329,-3.8816260379381795e-05,1.10452761214801,0.21929830302569786,1.10452761214801,0.21929830302569786,0.7907169242281794,-0.0014179568660527275,0.7907172967039597,-0.0014175843902723972,0.7607636287267894,-0.03137125236744276,0.7607636287267894,-0.03137125236744276,0.7824130168806489,0.7823878833096669,0.8020376113348895,0.8020376113348895,0.9080720357800456,0.9080550311261973,0.9251588129245494,0.9251588129245494,30.217985916137696,30.217985916137696,30.217985916137696,30.217985916137696,246.15433092117308,446.4658741950989,450.2349242210388,450.24042677879333,200041.8,199903.4,138.4,138.4
0028_SVD,999517,6034,3705,6 user sample,SVD,0.8736228180350534,-0.000773736535529479,0.873444698331084,-0.0009518562394988939,1.1000597397491638,0.22566318517858097,1.1000597397491638,0.22566318517858097,0.792989405497599,-0.0006974659651128867,0.7929876698101721,-0.0006992016525397826,0.7532130356315381,-0.04047383583117381,0.7532130356315381,-0.04047383583117381,0.7851335345599562,0.7850954807310828,0.8221265614818087,0.8221265614818087,0.9092093214102045,0.9091832403318177,0.9354179962908287,0.9354179962908287,118.27713508605957,118.27713508605957,118.27713508605957,118.27713508605957,48.35694441795349,76.29782876968383,81.57287893295288,81.58267941474915,200041.8,199903.4,138.4,138.4
0029_KNNBaseline_item_msd,999258,6034,3706,6 user sample,KNNBaseline_item_msd,0.8856313457350243,0.0004020366127120978,0.8855613458313251,0.00033203670901282845,0.9532020111956386,0.0679727020733264,0.9532020111956386,0.0679727020733264,0.7920268955806268,-0.00010798551360535757,0.7920740380678097,-6.084302642239692e-05,0.7587784770334647,-0.03335640406076745,0.7587784770334647,-0.03335640406076745,0.7835439837868168,0.783623887577727,0.7092533171576049,0.7092533171576049,0.9088000406201282,0.9088334105719678,0.875250168097104,0.875250168097104,30.039106845855713,30.039106845855713,30.039106845855713,30.039106845855713,252.8135118484497,454.5221806049347,457.6199691295624,457.62828574180605,200041.8,199851.6,190.2,190.2
0029_SVD,999258,6034,3706,6 user sample,SVD,0.8744753258457336,7.877127515076854e-05,0.8743940525086558,-2.5020619270899047e-06,0.9531037244877492,0.07870716991716631,0.9531037244877492,0.07870716991716631,0.793542083679504,-0.00014478778320792252,0.7935906922538373,-9.617920887461384e-05,0.7593407591199506,-0.034346112342761304,0.7593407591199506,-0.034346112342761304,0.7851318951654924,0.785210717154726,0.7118417975631932,0.7118417975631932,0.909768269545401,0.9098033912302531,0.8744568049909776,0.8744568049909776,107.24070720672607,107.24070720672607,107.24070720672607,107.24070720672607,63.47528052330017,103.69115619659424,108.50595436096191,108.51644411087037,200041.8,199851.6,190.2,190.2
0030_KNNBaseline_item_msd,999078,6034,3706,6 user sample,KNNBaseline_item_msd,0.8855841443819024,0.00035483525959012496,0.8854766665433006,0.0002473574209883589,0.9748598399233124,0.08963053080100014,0.9748598399233124,0.08963053080100014,0.7913072552655895,-0.0008276258286425975,0.7913986514340349,-0.0007362296601972629,0.7085458596698243,-0.08358902142440783,0.7085458596698243,-0.08358902142440783,0.7836117467751877,0.7837159548652964,0.6865872244945797,0.6865872244945797,0.9081829632795906,0.9082498090025906,0.840984343947268,0.840984343947268,33.188070678710936,33.188070678710936,33.188070678710936,33.188070678710936,252.36845607757567,456.98013253211974,460.3204099655151,460.3285719871521,200041.8,199815.6,226.2,226.2
0030_SVD,999078,6034,3706,6 user sample,SVD,0.8735178916336768,-0.0008786629369060828,0.8734089437689792,-0.0009876108016037,0.9639207101907704,0.08952415562018756,0.9639207101907704,0.08952415562018756,0.7936605799930554,-2.6291469656491984e-05,0.7937586154376434,7.174397493148188e-05,0.7051600393535253,-0.08852683210918655,0.7051600393535253,-0.08852683210918655,0.7860392931150341,0.7861525013338422,0.680639110091852,0.680639110091852,0.9093920756977232,0.9094558148861147,0.8453161213508864,0.8453161213508864,117.41799483299255,117.41799483299255,117.41799483299255,117.41799483299255,41.73470449447632,85.78576021194458,89.54895548820495,89.56241068840026,200041.8,199815.6,226.2,226.2
0031_KNNBaseline_item_msd,999750,6034,3706,6 user sample,KNNBaseline_item_msd,0.8852148157210324,-1.4493401279791485e-05,0.8851342026669238,-9.510645538846063e-05,1.0454737863301424,0.1602444772078302,1.0454737863301424,0.1602444772078302,0.7909436712427225,-0.001191209851509667,0.7909468868429125,-0.0011879942513196573,0.7861223044075368,-0.006012576686695303,0.7861223044075368,-0.006012576686695303,0.783464803025786,0.783453674430049,0.7931225416376793,0.7931225416376793,0.9081275450376856,0.9081325671302963,0.9030804879122201,0.9030804879122201,30.78242449760437,30.78242449760437,30.78242449760437,30.78242449760437,256.6332504272461,470.6040788650513,474.25165619850156,474.25926847457885,200041.8,199950.0,91.8,91.8
0031_SVD,999750,6034,3706,6 user sample,SVD,0.8736154139854975,-0.0007811405850853825,0.8735283232440724,-0.0008682313265104824,1.0456505755016776,0.17125402093109476,1.0456505755016776,0.17125402093109476,0.7936288459727905,-5.802548992139833e-05,0.793634886300528,-5.198516218385407e-05,0.7882092366539699,-0.005477634808741971,0.7882092366539699,-0.005477634808741971,0.7862306540253046,0.7862294067498687,0.7856112527588629,0.7856112527588629,0.9098931790710367,0.9099009964577952,0.9020364963449898,0.9020364963449898,112.90886425971985,112.90886425971985,112.90886425971985,112.90886425971985,50.46594877243042,93.39084892272949,96.84517493247986,96.85139455795289,200041.8,199950.0,91.8,91.8
0032_KNNBaseline_item_msd,997997,6034,3706,6 user sample,KNNBaseline_item_msd,0.8854797270136116,0.0002504178912993149,0.8855708612382885,0.00034155211597630686,0.8432538679600625,-0.041975441162249716,0.8432538679600625,-0.041975441162249716,0.7913436179835855,-0.0007912631106465895,0.7913686282139526,-0.0007662528802795388,0.7695795854175685,-0.02255529567666359,0.7695795854175685,-0.02255529567666359,0.782649529889738,0.7826822665546477,0.747562481133184,0.747562481133184,0.9084351875881731,0.9084319383912846,0.9117010684188489,0.9117010684188489,28.364696502685547,28.364696502685547,28.364696502685547,28.364696502685547,238.02376556396484,442.9435742378235,446.07457699775694,446.08821125030516,200041.8,199599.4,442.4,442.4
0032_SVD,997997,6034,3706,6 user sample,SVD,0.8743642119395194,-3.234263106344226e-05,0.8744103075123505,1.3752941767641857e-05,0.8532075621938233,-0.02118899237675953,0.8532075621938233,-0.02118899237675953,0.792949132611757,-0.0007377388509548499,0.7929776670231196,-0.0007092044395923258,0.7681433381145075,-0.02554353334820436,0.7681433381145075,-0.02554353334820436,0.7848969835498699,0.7849305136532856,0.7472957737128358,0.7472957737128358,0.9092646662646787,0.9092613803466328,0.9125670793504049,0.9125670793504049,129.71429595947265,129.71429595947265,129.71429595947265,129.71429595947265,58.523743104934695,94.81106319427491,99.01558575630187,99.02916722297668,200041.8,199599.4,442.4,442.4
0033_KNNBaseline_item_msd,999775,6034,3706,6 user sample,KNNBaseline_item_msd,0.8853525799537236,0.00012327083141139283,0.8852342812185647,4.972096252497948e-06,1.1202725844014565,0.23504327527914426,1.1202725844014565,0.23504327527914426,0.7916045818796339,-0.0005302992145982399,0.7915871401254841,-0.0005477409687479895,0.8077129800877405,0.015578098993508371,0.8077129800877405,0.015578098993508371,0.7837899255991714,0.783796065843855,0.7749416562081782,0.7749416562081782,0.908021640614864,0.9080380408372045,0.8915423093208069,0.8915423093208069,29.07335247993469,29.07335247993469,29.07335247993469,29.07335247993469,244.80470056533812,449.8694428920746,452.9760715484619,452.9800080299377,200041.8,199955.0,86.8,86.8
0033_SVD,999775,6034,3706,6 user sample,SVD,0.8736712470460425,-0.000725307524540364,0.8735527720136602,-0.0008437825569226343,1.108934722176452,0.2345381676058692,1.108934722176452,0.2345381676058692,0.7939769092947009,0.00029003783198899846,0.7939743619287338,0.0002874904660219446,0.7929312682029144,-0.0007556032597975104,0.7929312682029144,-0.0007556032597975104,0.7857629116787939,0.7857722908864115,0.7706535162137053,0.7706535162137053,0.909680396263697,0.9096985519893017,0.8914368858405839,0.8914368858405839,109.45561141967774,109.45561141967774,109.45561141967774,109.45561141967774,62.924707365036014,99.33148589134217,103.10968508720399,103.11412720680237,200041.8,199955.0,86.8,86.8
0034_KNNBaseline_item_msd,998939,6034,3706,6 user sample,KNNBaseline_item_msd,0.8854027975540211,0.00017348843170883477,0.8851394288738627,-8.988024844958087e-05,1.0723225581228586,0.18709324900054636,1.0723225581228586,0.18709324900054636,0.7913294083020335,-0.0008054727921986693,0.7913534853524937,-0.000781395741738411,0.7709506765462286,-0.021184204548003516,0.7709506765462286,-0.021184204548003516,0.7827127794335258,0.7827186211422006,0.7793419949073643,0.7793419949073643,0.9080009099580026,0.9079956667293096,0.9132679520938076,0.9132679520938076,30.833939218521117,30.833939218521117,30.833939218521117,30.833939218521117,265.1690268993378,472.9457558631897,476.3515261650085,476.3613452911377,200041.8,199787.8,254.0,254.0
0034_SVD,998939,6034,3706,6 user sample,SVD,0.873602143793561,-0.0007944107770218034,0.873318735740426,-0.0010778188301568958,1.0731963580709958,0.19879980350041293,1.0731963580709958,0.19879980350041293,0.79363648588904,-5.038557367187391e-05,0.7936711701116952,-1.5701351016694787e-05,0.7637825770731711,-0.029904294389540786,0.7637825770731711,-0.029904294389540786,0.7849128605813936,0.7849275701206065,0.7714121981886389,0.7714121981886389,0.9092249845752958,0.9092210085470125,0.9132198980009119,0.9132198980009119,114.75677409172059,114.75677409172059,114.75677409172059,114.75677409172059,64.91738743782044,96.45513377189636,104.34629168510438,104.3546085357666,200041.8,199787.8,254.0,254.0
0035_KNNBaseline_item_msd,999140,6034,3706,6 user sample,KNNBaseline_item_msd,0.8855736957156519,0.000344386593339685,0.8854973561972029,0.00026804707489069823,0.9539588102418097,0.0687295011194975,0.9539588102418097,0.0687295011194975,0.7912088101830957,-0.0009260709111363896,0.7912572965287158,-0.0008775845655163428,0.7549335737917694,-0.03720130730246274,0.7549335737917694,-0.03720130730246274,0.782742593254695,0.782803209520654,0.7245088818854089,0.7245088818854089,0.9080964950689913,0.9081110474852719,0.8934636299276315,0.8934636299276315,31.68935990333557,31.68935990333557,31.68935990333557,31.68935990333557,260.93706784248354,463.96160755157473,467.2634955883026,467.2709990978241,200041.8,199828.0,213.8,213.8
0035_SVD,999140,6034,3706,6 user sample,SVD,0.8739610747129442,-0.0004354798576386987,0.8738650112660199,-0.0005315433045629536,0.9592750740720899,0.08487851950150704,0.9592750740720899,0.08487851950150704,0.7932113323208265,-0.0004755391418853616,0.7932770632188724,-0.00040980824383951564,0.7425888454928108,-0.051098025969901095,0.7425888454928108,-0.051098025969901095,0.7850257350933874,0.7851018315104543,0.7101953529336095,0.7101953529336095,0.9090802540179356,0.9090994350989945,0.8897939994766263,0.8897939994766263,111.64316277503967,111.64316277503967,111.64316277503967,111.64316277503967,59.91561918258667,99.18591856956482,103.65122475624085,103.65974884033203,200041.8,199828.0,213.8,213.8
0036_KNNBaseline_item_msd,999156,6034,3706,6 user sample,KNNBaseline_item_msd,0.885363986932667,0.00013467781035481075,0.8852764994881938,4.7190365881522034e-05,0.9637348587494001,0.07850554962708789,0.9637348587494001,0.07850554962708789,0.7916529436813965,-0.0004819374128356424,0.7916579498509744,-0.00047693124325776104,0.7895009406437369,-0.0026339404504952535,0.7895009406437369,-0.0026339404504952535,0.7824174849712195,0.7823942256597268,0.8091791806665294,0.8091791806665294,0.9084963292475277,0.9084816446489722,0.9232524426075521,0.9232524426075521,29.69790291786194,29.69790291786194,29.69790291786194,29.69790291786194,250.61808919906616,465.3723240375519,468.52973399162295,468.5367925167084,200041.8,199831.2,210.6,210.6
0036_SVD,999156,6034,3706,6 user sample,SVD,0.874105589267106,-0.00029096530347683114,0.8739995875752189,-0.0003969669953639565,0.9683896505118202,0.09399309594123739,0.9683896505118202,0.09399309594123739,0.7931464610070191,-0.0005404104556927525,0.79315625903177,-0.0005306124309418792,0.7841861566073616,-0.009500714855350312,0.7841861566073616,-0.009500714855350312,0.7846770976462025,0.7846633895601403,0.8010289454883427,0.8010289454883427,0.9097314167228845,0.9097198579175393,0.9213463157282181,0.9213463157282181,111.2703592300415,111.2703592300415,111.2703592300415,111.2703592300415,67.6384961605072,103.64866981506347,108.05973148345947,108.07073397636414,200041.8,199831.2,210.6,210.6
0037_KNNBaseline_item_msd,999824,6034,3706,6 user sample,KNNBaseline_item_msd,0.8851351901951515,-9.411892716071346e-05,0.8851728316269527,-5.6477495359530394e-05,0.7800535562624507,-0.10517575285986158,0.7800535562624507,-0.10517575285986158,0.7916240321790627,-0.0005108489151693929,0.7915682393038141,-0.0005666417904179877,0.8527474557611091,0.06061257466687697,0.8527474557611091,0.06061257466687697,0.7832102977150855,0.7831514080782231,0.84483934415157,0.84483934415157,0.9083177861395185,0.9082950202940718,0.9312040403632749,0.9312040403632749,29.103444719314574,29.103444719314574,29.103444719314574,29.103444719314574,245.47945313453675,462.06855177879333,465.5206280231476,465.5243661403656,200041.8,199964.8,77.0,77.0
0037_SVD,999824,6034,3706,6 user sample,SVD,0.8729975182923884,-0.0013990362781944876,0.873025635675814,-0.0013709188947688133,0.795882478493549,-0.07851407607703387,0.795882478493549,-0.07851407607703387,0.793336764963326,-0.0003501064993859382,0.7932828291144355,-0.00040404234827640106,0.8512211610269838,0.05753428956427187,0.8512211610269838,0.05753428956427187,0.7851809289545498,0.7851351119438432,0.8326223035321242,0.8326223035321242,0.9097614863340734,0.909743195676103,0.9281484700743936,0.9281484700743936,119.37187724113464,119.37187724113464,119.37187724113464,119.37187724113464,59.73197150230408,96.58523936271668,100.87709546089172,100.88393578529357,200041.8,199964.8,77.0,77.0
0038_KNNBaseline_item_msd,998994,6034,3706,6 user sample,KNNBaseline_item_msd,0.8854646300793046,0.00023532095699241307,0.8852454076457542,1.6098523441976376e-05,1.0500779462142296,0.16484863709191733,1.0500779462142296,0.16484863709191733,0.7911351170332904,-0.0009997640609417102,0.7912345632363442,-0.0009003178578879112,0.7044472128011179,-0.08768766829311425,0.7044472128011179,-0.08768766829311425,0.7829568767260655,0.7830161940422302,0.7278770985447415,0.7278770985447415,0.9078361122040324,0.907863513183262,0.8803000212384646,0.8803000212384646,31.175386142730712,31.175386142730712,31.175386142730712,31.175386142730712,257.62297730445863,452.6419399738312,455.7842475891113,455.79216103553773,200041.8,199798.8,243.0,243.0
0038_SVD,998994,6034,3706,6 user sample,SVD,0.8740086565554719,-0.00038789801511096567,0.8737742843248151,-0.0006222702457677753,1.0489445943340416,0.17454803976345878,1.0489445943340416,0.17454803976345878,0.7927399070852559,-0.0009469643774560055,0.7928374326245008,-0.0008494388382110918,0.7077350311603755,-0.08595184030233638,0.7077350311603755,-0.08595184030233638,0.7843675938745557,0.7844279192362169,0.7283444690400361,0.7283444690400361,0.9090254063905061,0.9090561775762691,0.8781014999274998,0.8781014999274998,111.2839066028595,111.2839066028595,111.2839066028595,111.2839066028595,63.78401470184326,106.01587977409363,112.44928998947144,112.45911979675293,200041.8,199798.8,243.0,243.0
0039_KNNBaseline_item_msd,999506,6034,3706,6 user sample,KNNBaseline_item_msd,0.8854063841087699,0.0001770749864576926,0.8852565993559413,2.7290233629018168e-05,1.0738288155246027,0.1885995064022905,1.0738288155246027,0.1885995064022905,0.79090498330844,-0.0012298977857921889,0.7909053386248454,-0.0012295424693867796,0.7949838146117779,0.002848933517545782,0.7949838146117779,0.002848933517545782,0.7825933405147287,0.7826046468282477,0.7716693691648431,0.7716693691648431,0.908048190785778,0.9080678960738128,0.8882468749428659,0.8882468749428659,30.88667936325073,30.88667936325073,30.88667936325073,30.88667936325073,257.30316467285155,454.89895191192625,458.21360168457034,458.2196630477905,200041.8,199901.2,140.6,140.6
0039_SVD,999506,6034,3706,6 user sample,SVD,0.8741591427688521,-0.00023741180173075804,0.8739977511662211,-0.0003988034043617139,1.076047718327917,0.20165116375733405,1.076047718327917,0.20165116375733405,0.7933228840416235,-0.0003639874210883409,0.7933255170455701,-0.0003613544171418015,0.7955725963238802,0.0018857248611683364,0.7955725963238802,0.0018857248611683364,0.7859895952862417,0.7860131656731616,0.7629889493847816,0.7629889493847816,0.9094557493054148,0.9094771122870247,0.8879886979013824,0.8879886979013824,110.66840238571167,110.66840238571167,110.66840238571167,110.66840238571167,51.62169876098633,88.00881762504578,92.85781989097595,92.86419787406922,200041.8,199901.2,140.6,140.6
0040_KNNBaseline_item_msd,999472,6034,3706,6 user sample,KNNBaseline_item_msd,0.8853929232893052,0.0001636141669929536,0.8854164672069189,0.0001871580846066756,0.8505908240251259,-0.03463848509718637,0.8505908240251259,-0.03463848509718637,0.7917378235765324,-0.0003970575176996949,0.7917305512062169,-0.000404329888015198,0.7959270894834701,0.0037922083892379943,0.7959270894834701,0.0037922083892379943,0.7838005356241071,0.7838216210800902,0.7641884080718039,0.7641884080718039,0.9082919812253649,0.9082856038900144,0.9146973685706768,0.9146973685706768,29.84360055923462,29.84360055923462,29.84360055923462,29.84360055923462,218.0374813079834,423.7198652744293,428.90983004570006,428.916105222702,200041.8,199894.4,147.4,147.4
0040_SVD,999472,6034,3706,6 user sample,SVD,0.8737539288591994,-0.0006426257113834044,0.8737689115324464,-0.0006276430381364495,0.8510292839017197,-0.023367270668863127,0.8510292839017197,-0.023367270668863127,0.7940312271118839,0.00034435564917201233,0.7940115711207538,0.0003246996580419381,0.8075482412156081,0.013861369752896202,0.8075482412156081,0.013861369752896202,0.7867592725399707,0.786764603598827,0.7817806222982643,0.7817806222982643,0.9102157161136141,0.9102079758506019,0.9179909433168187,0.9179909433168187,118.32896280288696,118.32896280288696,118.32896280288696,118.32896280288696,48.305220651626584,80.62749729156494,84.95601811408997,84.9631401538849,200041.8,199894.4,147.4,147.4
0041_KNNBaseline_item_msd,999694,6034,3706,6 user sample,KNNBaseline_item_msd,0.8854914701190454,0.00026216099673315174,0.8854644676072223,0.00023515848491006963,0.9351367193177882,0.049907410195475954,0.9351367193177882,0.049907410195475954,0.79146343106543,-0.0006714500288020897,0.7914035256551537,-0.0007313554390784294,0.8373424842875004,0.04520760319326822,0.8373424842875004,0.04520760319326822,0.7828178790433643,0.7828049788229332,0.794779826134433,0.794779826134433,0.9081386093364399,0.9081325154097201,0.9142612455193555,0.9142612455193555,30.753924322128295,30.753924322128295,30.753924322128295,30.753924322128295,247.08575024604798,449.04270420074465,452.88340125083926,452.89013323783877,200041.8,199938.8,103.0,103.0
