,num_ratings,num_users,num_movies,name,algo_name,rmse_all,rmse_non-boycott,rmse_boycott,rmse_all-like-boycott,mae_all,mae_non-boycott,mae_boycott,mae_all-like-boycott,prec10t4_all,prec10t4_non-boycott,prec10t4_boycott,prec10t4_all-like-boycott,prec5t4_all,prec5t4_non-boycott,prec5t4_boycott,prec5t4_all-like-boycott,rec10t4_all,rec10t4_non-boycott,rec10t4_boycott,rec10t4_all-like-boycott,rec5t4_all,rec5t4_non-boycott,rec5t4_boycott,rec5t4_all-like-boycott,ndcg10_all,ndcg10_non-boycott,ndcg10_boycott,ndcg10_all-like-boycott,ndcg5_all,ndcg5_non-boycott,ndcg5_boycott,ndcg5_all-like-boycott,ndcgfull_all,ndcgfull_non-boycott,ndcgfull_boycott,ndcgfull_all-like-boycott,prec10t4_frac_all,prec10t4_frac_non-boycott,prec10t4_frac_boycott,prec10t4_frac_all-like-boycott,prec5t4_frac_all,prec5t4_frac_non-boycott,prec5t4_frac_boycott,prec5t4_frac_all-like-boycott,rec10t4_frac_all,rec10t4_frac_non-boycott,rec10t4_frac_boycott,rec10t4_frac_all-like-boycott,rec5t4_frac_all,rec5t4_frac_non-boycott,rec5t4_frac_boycott,rec5t4_frac_all-like-boycott,ndcg10_frac_all,ndcg10_frac_non-boycott,ndcg10_frac_boycott,ndcg10_frac_all-like-boycott,ndcg5_frac_all,ndcg5_frac_non-boycott,ndcg5_frac_boycott,ndcg5_frac_all-like-boycott,ndcgfull_frac_all,ndcgfull_frac_non-boycott,ndcgfull_frac_boycott,ndcgfull_frac_all-like-boycott,tailprec10t4_all,tailprec10t4_non-boycott,tailprec10t4_boycott,tailprec10t4_all-like-boycott,tailprec5t4_all,tailprec5t4_non-boycott,tailprec5t4_boycott,tailprec5t4_all-like-boycott,tailrec10t4_all,tailrec10t4_non-boycott,tailrec10t4_boycott,tailrec10t4_all-like-boycott,tailrec5t4_all,tailrec5t4_non-boycott,tailrec5t4_boycott,tailrec5t4_all-like-boycott,tailndcg10_all,tailndcg10_non-boycott,tailndcg10_boycott,tailndcg10_all-like-boycott,tailndcg5_all,tailndcg5_non-boycott,tailndcg5_boycott,tailndcg5_all-like-boycott,tailndcgfull_all,tailndcgfull_non-boycott,tailndcgfull_boycott,tailndcgfull_all-like-boycott,fit_time_all,fit_time_non-boycott,fit_time_boycott,fit_time_all-like-boycott,test_times_all,test_times_non-boycott,test_times_boycott,test_times_all-like-boycott,num_tested_all,num_tested_non-boycott,num_tested_boycott,num_tested_all-like-boycott
0025_GlobalMean,902729,5436,3694,604 user sample,GlobalMean,1.1171016210128015,1.1159151495882562,1.1280171326519068,1.1280171326519068,0.9337822013307993,0.9327776088524866,0.943085397731575,0.943085397731575,0.628625036838539,0.629094737148909,0.6244213691254992,0.6244213691254992,0.6282051106256338,0.6286526711900267,0.6242032634110205,0.6242032634110205,0.5705632202133182,0.5704366273099717,0.5716931891549623,0.5716931891549623,0.37114547126056907,0.3714516225470951,0.3683987601133184,0.3683987601133184,0.5923655976429322,0.5923154216313538,0.5928042168477607,0.5928042168477607,0.5794385104348938,0.5799173681366212,0.5751349364171456,0.5751349364171456,0.8276471786812621,0.8278799929387773,0.8255537511816918,0.8255537511816918,0.9919150984291601,0.9917156902826438,0.9937086092715232,0.9937086092715232,0.9919150984291601,0.9917156902826438,0.9937086092715232,0.9937086092715232,0.9919150984291601,0.9917156902826438,0.9937086092715232,0.9937086092715232,0.9919150984291601,0.9917156902826438,0.9937086092715232,0.9937086092715232,0.7243870101343739,0.7233061958571053,0.7341059602649007,0.7341059602649007,0.9243870080280706,0.9245211747340303,0.9231788079470199,0.9231788079470199,1.0,1.0,1.0,1.0,0.5914369742974406,0.5927566037294337,0.5796360974208523,0.5796360974208523,0.5920850842357179,0.5934352818753093,0.5800235123384578,0.5800235123384578,0.6726127721571046,0.6721720773725984,0.6765632095472722,0.6765632095472722,0.48988688903457966,0.49002825329478583,0.48862425435429174,0.48862425435429174,0.5864626528657281,0.5866605563164373,0.5846996040372768,0.5846996040372768,0.5813667715002542,0.5818523574024592,0.5770100291536788,0.5770100291536788,0.8324873012980044,0.8329368420713186,0.8284523300534742,0.8284523300534742,1.2102316856384276,1.2102316856384276,1.2102316856384276,1.2102316856384276,50.43671202659607,92.3675148487091,104.44588675498963,105.94389734268188,200041.8,180545.8,19496.0,19496.0
0025_MovieMean,902729,5436,3694,604 user sample,MovieMean,0.9796971626848491,0.9788647437641649,0.9873539713574282,0.9873539713574282,0.7826996278364063,0.7819409889311537,0.7897251293084332,0.7897251293084332,0.7851853017438505,0.7851851378731073,0.7851769557870031,0.7851769557870031,0.8095651711732526,0.8092680281909626,0.8122186393194101,0.8122186393194101,0.6318828121392902,0.6313062123405564,0.6370520044155432,0.6370520044155432,0.4351051291960847,0.43475678445643273,0.43823162965759677,0.43823162965759677,0.7729316829360436,0.7728812176876432,0.7733616877343669,0.7733616877343669,0.7660721523678281,0.7659795583967636,0.7668858432525741,0.7668858432525741,0.9022790474852467,0.9021547523301997,0.9033966079293165,0.9033966079293165,0.9919150984291601,0.9917156902826438,0.9937086092715232,0.9937086092715232,0.9919150984291601,0.9917156902826438,0.9937086092715232,0.9937086092715232,0.9919150984291601,0.9917156902826438,0.9937086092715232,0.9937086092715232,0.9919150984291601,0.9917156902826438,0.9937086092715232,0.9937086092715232,0.7243870101343739,0.7233061958571053,0.7341059602649007,0.7341059602649007,0.9243870080280706,0.9245211747340303,0.9231788079470199,0.9231788079470199,1.0,1.0,1.0,1.0,0.7432235744152219,0.7436034124364775,0.7398102421146506,0.7398102421146506,0.7628448960419107,0.7634051284472834,0.7578057329112664,0.7578057329112664,0.7322435911088319,0.7317926179348497,0.7362945328162965,0.7362945328162965,0.5572705589786718,0.556976407070755,0.559887769770982,0.559887769770982,0.7556161738739293,0.7558278099772869,0.7536582035987994,0.7536582035987994,0.7471878564166963,0.7473705878363506,0.7455751285185441,0.7455751285185441,0.8994566059193108,0.8993233399225581,0.9006599043649002,0.9006599043649002,3.712299108505249,3.712299108505249,3.712299108505249,3.712299108505249,54.068906259536746,104.36499133110047,120.65940732955933,123.95701904296875,200041.8,180545.8,19496.0,19496.0
0026_GlobalMean,904973,5436,3699,604 user sample,GlobalMean,1.117100623986281,1.1167969673197722,1.119974678907117,1.119974678907117,0.9337697689229174,0.933606330753476,0.9353227699923297,0.9353227699923297,0.6265014472100379,0.6254750124648473,0.635699813918168,0.635699813918168,0.6269190009652073,0.6259241667041733,0.6358282318319033,0.6358282318319033,0.5701846383325523,0.5680565036054147,0.5892682507989498,0.5892682507989498,0.36936001237626853,0.3676029547084051,0.38510774846616197,0.38510774846616197,0.5914510387753358,0.5910584910674997,0.5949957648885674,0.5949957648885674,0.5788924406518263,0.5782991111783008,0.5842565540399415,0.5842565540399415,0.8275705326883702,0.8272637166283285,0.8303288569807659,0.8303288569807659,0.9915477520292949,0.991307373760917,0.9937086092715232,0.9937086092715232,0.9915477520292949,0.991307373760917,0.9937086092715232,0.9937086092715232,0.9915477520292949,0.991307373760917,0.9937086092715232,0.9937086092715232,0.9915477520292949,0.991307373760917,0.9937086092715232,0.9937086092715232,0.7251570635940732,0.7267400891689216,0.7109271523178808,0.7109271523178808,0.9254555873986169,0.9258928147651477,0.9215231788079471,0.9215231788079471,1.0,1.0,1.0,1.0,0.5909497522288107,0.5904143015529618,0.5957220959258281,0.5957220959258281,0.5906013107152879,0.5898972851131015,0.5968692322571334,0.5968692322571334,0.6720795797900287,0.6695562748396823,0.6946625727600079,0.6946625727600079,0.4877867904317257,0.4852827743374776,0.5101772644010192,0.5101772644010192,0.5861739515060266,0.5859570038189899,0.5881025825800842,0.5881025825800842,0.5786311929822127,0.5783081959636392,0.5814588424949039,0.5814588424949039,0.8315431068904576,0.83133427062378,0.8334181963859224,0.8334181963859224,1.0205217838287353,1.0205217838287353,1.0205217838287353,1.0205217838287353,45.82002544403076,90.20294599533081,106.53544325828553,108.02622032165527,200041.8,180994.6,19047.2,19047.2
0026_MovieMean,904973,5436,3699,604 user sample,MovieMean,0.9797520970988041,0.9793905491712657,0.983172313904108,0.983172313904108,0.7825077642526745,0.7824379474563512,0.7831711424878384,0.7831711424878384,0.7858011583321898,0.7857039160664713,0.7866845187131035,0.7866845187131035,0.8111003353668431,0.8108458735256672,0.8133975054969828,0.8133975054969828,0.6315690316476574,0.6295059622171577,0.6500718558386713,0.6500718558386713,0.43541715436916756,0.4338585470070007,0.44939897193339,0.44939897193339,0.773256285437888,0.773589504860092,0.7702017641219345,0.7702017641219345,0.7672270346486527,0.7672921446991742,0.766598073940531,0.766598073940531,0.9030417115909071,0.9030269712138239,0.9031742284650767,0.9031742284650767,0.9915477520292949,0.991307373760917,0.9937086092715232,0.9937086092715232,0.9915477520292949,0.991307373760917,0.9937086092715232,0.9937086092715232,0.9915477520292949,0.991307373760917,0.9937086092715232,0.9937086092715232,0.9915477520292949,0.991307373760917,0.9937086092715232,0.9937086092715232,0.7251570635940732,0.7267400891689216,0.7109271523178808,0.7109271523178808,0.9254555873986169,0.9258928147651477,0.9215231788079471,0.9215231788079471,1.0,1.0,1.0,1.0,0.7445068075327512,0.7445012200067895,0.7445552642277973,0.7445552642277973,0.7633799412753927,0.7636171907898348,0.761248572227771,0.761248572227771,0.7320407801571391,0.7295983803993739,0.7538973597901985,0.7538973597901985,0.5561567334188162,0.5537158152391191,0.5779941439859207,0.5779941439859207,0.7552373083927973,0.7556000113722894,0.7518339584838827,0.7518339584838827,0.7467073283406009,0.7474292265787315,0.7401512879170099,0.7401512879170099,0.899848914152779,0.9000929582399009,0.8976479734544223,0.8976479734544223,3.0649360179901124,3.0649360179901124,3.0649360179901124,3.0649360179901124,46.12814426422119,97.51849627494812,115.03685035705567,116.29929161071777,200041.8,180994.6,19047.2,19047.2
0027_GlobalMean,905886,5436,3701,604 user sample,GlobalMean,1.1171007450369559,1.117276585260355,1.1154065745096033,1.1154065745096033,0.9339546474283097,0.9341013615521122,0.9325455491487011,0.9325455491487011,0.628007284793006,0.6276936542120668,0.6308059559001675,0.6308059559001675,0.6281998421660145,0.6276754400245088,0.6328903099450293,0.6328903099450293,0.5702130718687157,0.5680909184729996,0.5892830934220195,0.5892830934220195,0.3704879311343377,0.3690576137072673,0.3833347845207092,0.3833347845207092,0.591296325012103,0.5910232930298369,0.5938799952429041,0.5938799952429041,0.5791099772014665,0.5786642566675619,0.5830727915589525,0.5830727915589525,0.8268956459878523,0.8268546349198722,0.8272594995549574,0.8272594995549574,0.9915169902069796,0.9913482948586646,0.9930370004648698,0.9930370004648698,0.9915169902069796,0.9913482948586646,0.9930370004648698,0.9930370004648698,0.9915169902069796,0.9913482948586646,0.9930370004648698,0.9930370004648698,0.9915169902069796,0.9913482948586646,0.9930370004648698,0.9930370004648698,0.7242028659564077,0.726419554761736,0.7042509598320832,0.7042509598320832,0.9257736752818542,0.9261468580862176,0.9224152859866426,0.9224152859866426,1.0,1.0,1.0,1.0,0.5912081616382281,0.5911400292543582,0.5918388344410225,0.5918388344410225,0.5914823217220985,0.5913538783431231,0.5926601436540169,0.5926601436540169,0.6722452406539349,0.6703857384634426,0.6890815623591694,0.6890815623591694,0.48658291058806613,0.48485943699203615,0.5021858537861135,0.5021858537861135,0.587048435162746,0.5867303773967649,0.5900166676303893,0.5900166676303893,0.5789275635476379,0.5783246253435478,0.5844038241799876,0.5844038241799876,0.8321587562293544,0.8317938822964489,0.8354581782216097,0.8354581782216097,1.3977569580078124,1.3977569580078124,1.3977569580078124,1.3977569580078124,45.833823442459106,89.98526115417481,101.60844173431397,103.18661303520203,200041.8,181177.2,18864.6,18864.6
0027_MovieMean,905886,5436,3701,604 user sample,MovieMean,0.979690546661985,0.9796243649364799,0.9803182662836137,0.9803182662836137,0.7825441502784288,0.782533812617366,0.782643402323844,0.782643402323844,0.785215870861541,0.7860128722098585,0.7780487809946705,0.7780487809946705,0.8097309913590658,0.8102790383995455,0.8048031940992312,0.8048031940992312,0.6318591590141827,0.6303406701506671,0.6455088656902727,0.6455088656902727,0.43525255559792136,0.4335233888820592,0.4507979791600474,0.4507979791600474,0.77366487566047,0.7735908293811412,0.7743204752985082,0.7743204752985082,0.7666059060523773,0.7665474934740037,0.7671234829107252,0.7671234829107252,0.9026161736234398,0.9028631742610083,0.9003921042053052,0.9003921042053052,0.9915169902069796,0.9913482948586646,0.9930370004648698,0.9930370004648698,0.9915169902069796,0.9913482948586646,0.9930370004648698,0.9930370004648698,0.9915169902069796,0.9913482948586646,0.9930370004648698,0.9930370004648698,0.9915169902069796,0.9913482948586646,0.9930370004648698,0.9930370004648698,0.7242028659564077,0.726419554761736,0.7042509598320832,0.7042509598320832,0.9257736752818542,0.9261468580862176,0.9224152859866426,0.9224152859866426,1.0,1.0,1.0,1.0,0.7448580218743581,0.7451553393970803,0.7421698190034102,0.7421698190034102,0.7643089455727595,0.7647888441522749,0.7599711754376111,0.7599711754376111,0.7321556851672628,0.7305360942109018,0.7468098888470072,0.7468098888470072,0.5563779248901121,0.5542536372573947,0.5755989520473916,0.5755989520473916,0.7560431280997989,0.7553221499479456,0.762863947501901,0.762863947501901,0.7474164679644071,0.7469035386059673,0.7520817814273096,0.7520817814273096,0.9000721401883413,0.9001864412052555,0.8990373582460277,0.8990373582460277,3.079128932952881,3.079128932952881,3.079128932952881,3.079128932952881,62.85536599159241,107.35321373939514,123.54431767463684,125.70288801193237,200041.8,181177.2,18864.6,18864.6
0028_GlobalMean,900502,5436,3699,604 user sample,GlobalMean,1.1171028968645857,1.1189228316195134,1.100520507378911,1.100520507378911,0.9336307414289292,0.9352736133991078,0.9187932355187838,0.9187932355187838,0.6263078338367306,0.6274237848256694,0.616222086486413,0.616222086486413,0.626218125169691,0.6270970591525805,0.6182750352884295,0.6182750352884295,0.5704866781500125,0.5711051021053521,0.5648889679139402,0.5648889679139402,0.3714069935607144,0.3725660690489799,0.3609167449030273,0.3609167449030273,0.5912841203039398,0.5916309639559596,0.5881930827730133,0.5881930827730133,0.5783580238705431,0.5792328897974881,0.5704722630548084,0.5704722630548084,0.8265650305416654,0.8268383133143005,0.8241034748368262,0.8241034748368262,0.991716268992173,0.9921215713665296,0.9880673747278654,0.9880673747278654,0.991716268992173,0.9921215713665296,0.9880673747278654,0.9880673747278654,0.991716268992173,0.9921215713665296,0.9880673747278654,0.9880673747278654,0.991716268992173,0.9921215713665296,0.9880673747278654,0.9880673747278654,0.7242545837240801,0.7230793514880421,0.7348415090141541,0.7348415090141541,0.9237244136501508,0.9232783764593153,0.9277453079151119,0.9277453079151119,1.0,1.0,1.0,1.0,0.5907684039347617,0.5919702543430615,0.5799966702425137,0.5799966702425137,0.5906224414175932,0.5917585506491941,0.5804609406426668,0.5804609406426668,0.671641314813585,0.6716410016519904,0.6715833771548818,0.6715833771548818,0.48777116175252855,0.48834512439904926,0.4824962867048265,0.4824962867048265,0.5852120464530015,0.5850133180456891,0.5869461347300813,0.5869461347300813,0.5790800878698258,0.5795285545895121,0.5751056934621521,0.5751056934621521,0.8314890029530341,0.8318457155128698,0.8282892660832326,0.8282892660832326,1.2903126239776612,1.2903126239776612,1.2903126239776612,1.2903126239776612,49.85927886962891,87.41033735275269,99.58263306617737,103.18382067680359,200041.8,180100.4,19941.4,19941.4
0028_MovieMean,900502,5436,3699,604 user sample,MovieMean,0.9796662081190151,0.9809553120627739,0.9679273353300326,0.9679273353300326,0.7823614785936728,0.7837015992953045,0.7702581821074042,0.7702581821074042,0.7848851017551353,0.7854230199572667,0.7800315121825732,0.7800315121825732,0.8100620266739714,0.8106240933078125,0.804981956752418,0.804981956752418,0.6317386723662202,0.6321900986499674,0.6276502166532854,0.6276502166532854,0.43531640555346274,0.43607159760353237,0.4284780975192848,0.4284780975192848,0.7731213770432908,0.7734702918852217,0.77000999663088,0.77000999663088,0.7659693745506994,0.7664859975937464,0.7613392501982157,0.7613392501982157,0.9022923830822421,0.9024515039380618,0.900860995382909,0.900860995382909,0.991716268992173,0.9921215713665296,0.9880673747278654,0.9880673747278654,0.991716268992173,0.9921215713665296,0.9880673747278654,0.9880673747278654,0.991716268992173,0.9921215713665296,0.9880673747278654,0.9880673747278654,0.991716268992173,0.9921215713665296,0.9880673747278654,0.9880673747278654,0.7242545837240801,0.7230793514880421,0.7348415090141541,0.7348415090141541,0.9237244136501508,0.9232783764593153,0.9277453079151119,0.9277453079151119,1.0,1.0,1.0,1.0,0.7443646427524903,0.7444348081189565,0.7436954426272846,0.7436954426272846,0.7637138168647685,0.7634839936619394,0.7657417212737052,0.7657417212737052,0.7312602755304775,0.7308407386484597,0.7349870981842821,0.7349870981842821,0.5563761688595871,0.5562092786421786,0.5577781451002102,0.5577781451002102,0.7553110776603208,0.7547392544066525,0.7603206485604748,0.7603206485604748,0.747258716730256,0.7469512830779912,0.7500061592827265,0.7500061592827265,0.9001088536531509,0.899983824267218,0.9012290098072734,0.9012290098072734,3.2707831382751467,3.2707831382751467,3.2707831382751467,3.2707831382751467,58.76334462165833,97.13853049278259,109.08277616500854,110.42883806228637,200041.8,180100.4,19941.4,19941.4
0029_GlobalMean,896448,5436,3700,604 user sample,GlobalMean,1.1171052354017064,1.1176039573944734,1.1127764764967185,1.1127764764967185,0.9335088572999396,0.9339162392692384,0.9299892602193658,0.9299892602193658,0.6271891319769326,0.6272452252282937,0.6266631925346867,0.6266631925346867,0.6263853713766319,0.6261382160790258,0.6285965923792047,0.6285965923792047,0.5700081293116408,0.5721633300909913,0.5506051205882189,0.5506051205882189,0.36968899497901975,0.3720148568255971,0.3487337970846216,0.3487337970846216,0.5916396834189552,0.5913125147109477,0.5944215772856597,0.5944215772856597,0.5799990450274055,0.5807041002539028,0.5737293928437222,0.5737293928437222,0.8276288783048562,0.8277293645008512,0.8267225634095088,0.8267225634095088,0.9913500764267296,0.9913830254985495,0.9910530130802939,0.9910530130802939,0.9913500764267296,0.9913830254985495,0.9910530130802939,0.9910530130802939,0.9913500764267296,0.9913830254985495,0.9910530130802939,0.9910530130802939,0.9913500764267296,0.9913830254985495,0.9910530130802939,0.9910530130802939,0.7243987486905736,0.7202462951827313,0.7617629292829451,0.7617629292829451,0.9258628256848324,0.9246571814571359,0.9367154294751409,0.9367154294751409,1.0,1.0,1.0,1.0,0.5887072379797236,0.589611368044151,0.5805509592658538,0.5805509592658538,0.5894751530152516,0.5900525840186064,0.5842596658339549,0.5842596658339549,0.6707935448370705,0.6717487928894028,0.6621647066094756,0.6621647066094756,0.4874372775401093,0.4893188732576689,0.47047830390667855,0.47047830390667855,0.5849555897795372,0.584648253256357,0.5873652828297855,0.5873652828297855,0.5782469365945635,0.5787213394411052,0.5741036898168259,0.5741036898168259,0.8306132672153609,0.8308973836022217,0.8280585977226472,0.8280585977226472,1.4578952312469482,1.4578952312469482,1.4578952312469482,1.4578952312469482,42.40733013153076,80.3170539855957,94.55110802650452,96.19624004364013,200041.8,179289.6,20752.2,20752.2
0029_MovieMean,896448,5436,3700,604 user sample,MovieMean,0.9798483152027743,0.9807815361050217,0.9717432294376322,0.9717432294376322,0.7825020178573638,0.7831337834351371,0.7770438669212296,0.7770438669212296,0.7847498467546427,0.7844740448702737,0.787208224553734,0.787208224553734,0.8091405811149226,0.8087658356964967,0.8125015806481668,0.8125015806481668,0.6312929085544615,0.6330721419328853,0.615269955592191,0.615269955592191,0.4340974211209373,0.43630003552485147,0.41426665018843867,0.41426665018843867,0.772841897413112,0.7724877959478726,0.7758541552552496,0.7758541552552496,0.765349826619173,0.7655423370310629,0.7636363173820087,0.7636363173820087,0.9023764643747993,0.9023133821833413,0.9029439178309291,0.9029439178309291,0.9913500764267296,0.9913830254985495,0.9910530130802939,0.9910530130802939,0.9913500764267296,0.9913830254985495,0.9910530130802939,0.9910530130802939,0.9913500764267296,0.9913830254985495,0.9910530130802939,0.9910530130802939,0.9913500764267296,0.9913830254985495,0.9910530130802939,0.9910530130802939,0.7243987486905736,0.7202462951827313,0.7617629292829451,0.7617629292829451,0.9258628256848324,0.9246571814571359,0.9367154294751409,0.9367154294751409,1.0,1.0,1.0,1.0,0.7415488460457018,0.74248085872803,0.733169970692976,0.733169970692976,0.7615479776383149,0.7622503953306013,0.7552391727129674,0.7552391727129674,0.7312563631214303,0.7316992321684941,0.7272411163563134,0.7272411163563134,0.5561113651577271,0.5575677141841928,0.5429856616534153,0.5429856616534153,0.7544590751348126,0.7537604929720347,0.7603130596204446,0.7603130596204446,0.7461425858019247,0.7462116542837528,0.7455457046663562,0.7455457046663562,0.8989236532088801,0.8991560316433167,0.8968355890383647,0.8968355890383647,3.2549365997314452,3.2549365997314452,3.2549365997314452,3.2549365997314452,46.844189977645875,83.09940872192382,101.68819341659545,103.39587860107422,200041.8,179289.6,20752.2,20752.2
0030_GlobalMean,903433,5436,3694,604 user sample,GlobalMean,1.1171038098401214,1.1149906814216555,1.1366160240282006,1.1366160240282006,0.9340037128809071,0.9323187644897825,0.949733228339842,0.949733228339842,0.6290257095505039,0.6280684750294769,0.6376567367028908,0.6376567367028908,0.6294542119217487,0.6286332893007446,0.6368618436405143,0.6368618436405143,0.5716990233001833,0.5715196301240618,0.5733021065959522,0.5733021065959522,0.3717009300774957,0.37135304811172143,0.3748296756973256,0.3748296756973256,0.5928852732546549,0.5923698064493181,0.5975108625157173,0.5975108625157173,0.5815629149612493,0.5812624535414757,0.5842977085434988,0.5842977085434988,0.8280807618337036,0.82803427382589,0.8285041830395781,0.8285041830395781,0.9923110980847157,0.9921933119559057,0.9933692190719661,0.9933692190719661,0.9923110980847157,0.9921933119559057,0.9933692190719661,0.9933692190719661,0.9923110980847157,0.9921933119559057,0.9933692190719661,0.9933692190719661,0.9923110980847157,0.9921933119559057,0.9933692190719661,0.9933692190719661,0.7239251234120502,0.7242596532655284,0.7209226344613283,0.7209226344613283,0.9257952455787175,0.9259099487261745,0.9247567519917137,0.9247567519917137,1.0,1.0,1.0,1.0,0.5916966126257539,0.5904163750860156,0.6032768182359981,0.6032768182359981,0.5916080522270972,0.5906175282238101,0.6005811504843523,0.6005811504843523,0.6726471325438257,0.6724199759485755,0.6746690834902455,0.6746690834902455,0.48889535244535687,0.4893196123222422,0.48506393260174907,0.48506393260174907,0.5869891923646627,0.58628208789699,0.5931343900462176,0.5931343900462176,0.581163271849179,0.5812335046188304,0.5805183561737051,0.5805183561737051,0.8324214476096137,0.8324109120790313,0.8325171591678305,0.8325171591678305,0.9202105045318604,0.9202105045318604,0.9202105045318604,0.9202105045318604,48.14220824241638,89.50493974685669,106.09775366783143,107.35635714530945,200041.8,180686.6,19355.2,19355.2
0030_MovieMean,903433,5436,3694,604 user sample,MovieMean,0.9797713423744426,0.9786255522513955,0.9903970784686305,0.9903970784686305,0.7826333479394731,0.7814785571327861,0.7934136286767981,0.7934136286767981,0.7859111861896355,0.7864058026427656,0.7814749546954036,0.7814749546954036,0.8105208362678538,0.8112195171642511,0.8042483094908242,0.8042483094908242,0.6323090570910725,0.6326846387972301,0.6289252121688951,0.6289252121688951,0.4346382156399568,0.43490599083690523,0.43221835599018477,0.43221835599018477,0.7732570205369074,0.7737426867535495,0.7688628753752147,0.7688628753752147,0.7662523086962415,0.7669081570001595,0.7603404497401364,0.7603404497401364,0.9026673108544261,0.9029065689432709,0.9005162940414099,0.9005162940414099,0.9923110980847157,0.9921933119559057,0.9933692190719661,0.9933692190719661,0.9923110980847157,0.9921933119559057,0.9933692190719661,0.9933692190719661,0.9923110980847157,0.9921933119559057,0.9933692190719661,0.9933692190719661,0.9923110980847157,0.9921933119559057,0.9933692190719661,0.9933692190719661,0.7239251234120502,0.7242596532655284,0.7209226344613283,0.7209226344613283,0.9257952455787175,0.9259099487261745,0.9247567519917137,0.9247567519917137,1.0,1.0,1.0,1.0,0.7427945094045293,0.7428105738895556,0.7426492388617749,0.7426492388617749,0.7623822986846438,0.762661375330365,0.7598758459204616,0.7598758459204616,0.7311950572068335,0.7316052200817762,0.727487295052456,0.727487295052456,0.5569610518810045,0.5581906496983742,0.5458794009568007,0.5458794009568007,0.754739953066481,0.755043647622547,0.7520465658187006,0.7520465658187006,0.746947003933947,0.7477559593155279,0.739716867554331,0.739716867554331,0.8995325485777987,0.8997294309242498,0.8977635690574095,0.8977635690574095,3.373605823516846,3.373605823516846,3.373605823516846,3.373605823516846,48.76563458442688,96.30131697654724,110.10255379676819,112.96284260749817,200041.8,180686.6,19355.2,19355.2
0031_GlobalMean,893943,5436,3689,604 user sample,GlobalMean,1.1171039235873508,1.1143664985598298,1.1398650847607446,1.1398650847607446,0.9336371013123351,0.9315694954671908,0.9510304641806983,0.9510304641806983,0.627017813986755,0.6263603832963474,0.6329060080414939,0.6329060080414939,0.6262916547657552,0.6254584051009868,0.633750777558505,0.633750777558505,0.5708711879476468,0.5733333023814315,0.5487964741994722,0.5487964741994722,0.37013893229974376,0.37178355813061553,0.3553908357943341,0.3553908357943341,0.5917561486496699,0.5922545694198231,0.5873827592241245,0.5873827592241245,0.5787959979656929,0.5790897393982207,0.5761700337088766,0.5761700337088766,0.8269128890878583,0.8268087651573459,0.8278490700537618,0.8278490700537618,0.9921791673355248,0.9917889520384792,0.9956920658053452,0.9956920658053452,0.9921791673355248,0.9917889520384792,0.9956920658053452,0.9956920658053452,0.9921791673355248,0.9917889520384792,0.9956920658053452,0.9956920658053452,0.9921791673355248,0.9917889520384792,0.9956920658053452,0.9956920658053452,0.7244509246338116,0.7222293518634737,0.7444518567970689,0.7444518567970689,0.9252378353158364,0.9246283216493509,0.9307248857616534,0.9307248857616534,1.0,1.0,1.0,1.0,0.5906323779372421,0.5906870199120899,0.5901499141842834,0.5901499141842834,0.5905926922956777,0.5906404835388539,0.5901679873777997,0.5901679873777997,0.6722726842318427,0.6743325318036099,0.6537588000181376,0.6537588000181376,0.4889189512548892,0.49116210678314076,0.46874307802536397,0.46874307802536397,0.5875148764519758,0.5880274494977556,0.5830377588693024,0.5830377588693024,0.5801365493922221,0.580595917898422,0.5760464230872036,0.5760464230872036,0.8317931514937043,0.8319467045114376,0.8304055191272456,0.8304055191272456,1.3206348896026612,1.3206348896026612,1.3206348896026612,1.3206348896026612,54.53505887985229,96.42962374687195,112.28584666252137,113.80645303726196,200041.8,178788.6,21253.2,21253.2
